@relation german-weka.filters.unsupervised.instance.Randomize-S9-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute class {p,m}

@data
0.350397,-0.384507,-0.155973,-0.039691,-0.032249,0.175509,-0.098607,-0.545752,0.139229,-0.094266,-0.237526,0.189463,-0.096747,0.14295,0.041552,-0.218611,0.045583,-0.132717,0.375204,-0.060777,p
0.233538,-0.049808,-0.103956,-0.026454,-0.127309,-0.144463,-0.237672,0.189724,0.384408,0.369941,-0.345141,-0.070475,0.13537,0.095275,0.027694,-0.145703,-0.285206,0.481544,-0.17009,-0.040508,m
0.146039,-0.127558,-0.065007,-0.023004,0.013958,-0.008594,-0.041098,-0.227459,0.058028,0.501444,-0.098996,-0.166717,-0.108431,0.059579,-0.226167,-0.091113,0.018998,0.301125,-0.106363,0.659115,p
0.317785,-0.207545,0.376843,-0.035997,-0.186171,0.159174,0.143425,0.006778,-0.27082,-0.085493,0.295287,0.171829,0.035997,0.129645,-0.492145,-0.198264,0.04134,-0.120365,0.340283,-0.05512,p
-0.082909,-0.043532,-0.090857,-0.027636,0.621365,-0.12626,-0.35584,0.004353,-0.173946,-0.054911,0.189661,0.281782,0.039016,0.08327,0.364872,-0.127344,0.303458,-0.077309,0.218562,-0.035403,m
-0.131922,0.073865,-0.144568,-0.029603,0.184518,0.525962,0.38513,-0.250047,-0.276777,-0.087373,0.301781,0.175608,0.162962,0.132496,0.038513,-0.202625,0.042249,-0.123012,0.347767,-0.056332,p
0.11859,-0.260475,0.148238,-0.062825,-0.12812,-0.24671,-0.112237,-0.307064,-0.339889,-0.107296,-0.270358,0.215651,0.014083,-0.337771,0.047295,0.363536,0.051883,-0.151062,0.427067,-0.069178,p
0.363973,0.08278,-0.162016,-0.033176,-0.010307,-0.225148,-0.370415,0.295688,-0.310182,-0.097918,0.338205,-0.109836,-0.270242,0.148488,0.043161,-0.22708,0.047349,-0.137859,0.389741,-0.063132,p
0.049189,-0.181529,0.196169,-0.026058,-0.099988,-0.10233,0.196169,-0.257655,0.065731,-0.044504,0.153714,-0.188849,0.134537,0.067488,0.019617,0.150787,0.02152,0.3411,-0.120483,0.746613,p
-0.113087,-0.181827,0.330146,-0.025377,0.026362,-0.172218,-0.078348,-0.433625,-0.237262,-0.074899,-0.411451,-0.317827,-0.271016,0.11358,0.033015,-0.173696,-0.340001,-0.10545,-0.202769,-0.04829,p
-0.19042,-0.036713,0.20413,-0.008226,-0.112272,-0.106483,-0.300102,-0.132532,-0.146699,-0.04631,0.159953,0.237644,0.260494,0.070227,0.307718,0.420447,-0.443297,0.354943,-0.125372,-0.029858,m
-0.098941,0.055399,0.288848,-0.022203,-0.156927,-0.014335,-0.247892,0.197883,0.096786,-0.06553,0.226336,0.336271,0.046561,-0.510874,0.028885,0.222025,0.031687,0.502251,-0.177405,-0.042249,m
-0.134732,-0.289717,-0.147647,-0.030234,-0.227781,-0.205179,0.393334,0.269463,0.131796,-0.089234,0.308209,0.179349,-0.220443,0.135319,0.039333,0.302339,-0.405075,-0.125632,-0.241577,-0.057532,p
-0.080769,0.395926,-0.413523,0.008094,0.69507,-0.123001,-0.055958,-0.153091,0.079009,-0.053494,-0.134791,0.107516,-0.163121,0.081121,0.02358,-0.124057,0.025867,-0.075314,0.21292,-0.03449,m
-0.298173,-0.057488,-0.119985,-0.024569,-0.117361,-0.166738,-0.075855,0.218978,-0.229713,-0.072516,0.250466,0.145747,-0.221125,-0.565337,-0.417443,0.245695,0.035065,-0.102095,-0.196317,-0.046754,m
-0.225893,-0.224086,0.242157,-0.023131,-0.089634,-0.126319,-0.356007,0.165896,0.081141,-0.054937,0.18975,0.281914,0.007211,0.083309,0.365043,0.498772,0.3036,-0.077346,0.218664,-0.03542,p
-0.093484,0.052343,-0.478622,0.009369,0.070062,-0.142365,-0.064767,-0.358457,0.091447,-0.061915,0.213852,-0.262733,0.008126,0.093891,0.027292,0.562126,-0.281063,-0.08717,0.246439,-0.039919,m
0.272779,0.362096,-0.121423,-0.036934,0.453827,-0.016053,0.323472,0.221603,0.108387,-0.073385,-0.18491,0.147494,0.200601,0.111284,0.032347,-0.170185,0.405547,-0.103318,0.292091,-0.047314,p
-0.227183,0.046709,-0.091418,-0.027807,-0.01981,0.332596,0.24354,0.166843,0.081604,-0.055251,0.190834,0.283524,0.214461,-0.430739,0.367127,-0.128131,0.026717,0.423469,0.219913,-0.035622,p
-0.255073,-0.049178,-0.102641,-0.005918,-0.182224,-0.142637,-0.401995,0.187326,-0.196508,-0.062034,-0.340778,-0.263236,-0.153248,0.094071,0.027344,-0.143861,-0.593811,-0.087337,-0.16794,-0.039995,m
-0.119103,-0.321758,-0.13052,-0.026727,-0.202656,-0.181378,0.347707,0.238205,0.116508,-0.078883,0.272457,0.158544,-0.172037,0.119621,0.034771,-0.182935,0.038144,0.604595,-0.213554,-0.050859,p
0.273821,-0.178832,0.324709,0.011147,-0.084085,-0.169382,-0.47737,0.22245,0.108802,-0.073665,-0.185617,0.148057,0.137395,-0.2319,0.032471,0.249589,0.407097,-0.103713,0.293207,-0.047495,m
-0.358314,-0.211549,-0.144186,-0.051024,-0.207536,-0.200369,-0.091155,0.263146,-0.276045,-0.087142,-0.219575,-0.36978,-0.289518,0.132146,0.038411,-0.202089,-0.395579,-0.122687,-0.235914,-0.056184,m
0.246095,-0.270051,0.29183,-0.038765,-0.233028,0.26134,-0.069255,-0.189472,-0.209725,-0.066206,-0.166822,-0.280941,0.104318,-0.516147,0.029183,0.224317,-0.300541,-0.093211,-0.179236,-0.042686,p
-0.341084,0.070127,0.365642,0.012552,-0.182548,-0.018146,0.139162,0.250492,0.122517,-0.082952,-0.455688,-0.351998,-0.228935,0.125792,0.036564,0.281053,0.040111,-0.116787,0.330169,-0.053482,p
0.305681,0.069522,-0.136068,-0.048151,-0.167448,0.324617,0.137962,0.248332,-0.260505,-0.082236,0.037872,0.165284,-0.03679,0.124707,0.036249,-0.190712,0.039766,0.630297,0.327322,-0.053021,p
0.083872,-0.246373,-0.125558,-0.025711,-0.189709,-0.0166,0.334488,-0.217167,-0.59409,-0.075884,0.262098,-0.322007,0.294549,0.115074,0.033449,-0.17598,0.036694,-0.106836,-0.205435,-0.048925,p
-0.111575,0.303853,-0.12227,-0.013126,-0.076328,-0.169915,-0.279545,0.22315,0.109144,-0.073897,-0.405948,0.379209,-0.05445,0.112061,-0.425394,-0.171373,-0.335454,-0.104039,-0.200057,-0.047644,m
-0.288647,0.001847,-0.330212,-0.041103,-0.132778,0.422579,-0.073432,0.211982,0.103682,-0.070199,-0.176883,-0.078743,0.09052,0.106453,0.030943,0.237845,-0.318666,0.538038,-0.190045,-0.04526,m
-0.225726,0.361161,-0.424364,0.008307,0.547159,-0.126226,0.241978,-0.157105,0.081081,-0.054897,0.18961,0.110335,-0.103834,0.083248,-0.316016,0.185998,0.026545,-0.077289,-0.148618,-0.035394,m
0.23737,-0.260477,-0.105661,-0.016595,-0.143892,0.118895,-0.0668,-0.369709,-0.499947,-0.063859,0.220565,-0.27098,0.489444,0.096838,0.028148,-0.148094,0.030879,-0.089906,-0.172881,-0.041172,p
0.258027,-0.168517,-0.114856,-0.034936,0.113486,0.417866,-0.262594,-0.401882,-0.219894,-0.069416,0.239759,0.139517,-0.312829,0.105266,-0.399599,-0.160981,0.033566,-0.09773,-0.187926,-0.044755,p
0.24676,-0.251127,0.292618,-0.022492,-0.196534,0.39962,0.292618,0.200465,0.098049,-0.066385,-0.167273,-0.074465,0.200683,0.100669,-0.38215,0.224923,-0.301353,-0.093463,0.264229,-0.042801,p
0.287161,0.002033,0.340527,-0.038881,0.00033,-0.177633,0.340527,-0.44726,0.114102,-0.077254,0.266831,0.15527,0.01014,0.117152,0.034053,-0.179158,0.42693,-0.108765,0.307491,-0.049808,p
-0.122156,0.598802,-0.133866,-0.027412,0.252562,-0.186028,-0.084631,-0.231537,-0.256287,-0.080905,-0.203859,-0.343313,-0.3167,0.122688,0.035662,-0.187625,0.039122,-0.113906,-0.219029,-0.052162,m
-0.107192,-0.230499,-0.117468,-0.041569,-0.247547,-0.163241,-0.074264,0.214385,0.434375,-0.070995,0.245211,-0.30126,-0.277906,0.10766,-0.408686,-0.164642,-0.322278,-0.099953,-0.192199,-0.045773,p
-0.128065,0.627769,-0.140341,-0.028738,-0.02087,-0.195027,0.142294,0.25613,0.125275,-0.084819,0.292959,-0.359921,-0.184983,0.128623,0.037387,0.287379,0.041014,-0.119416,-0.229624,-0.054686,m
-0.124823,-0.245839,-0.136789,-0.034809,-0.168606,-0.19009,-0.086479,0.249646,-0.64723,-0.082671,-0.20831,0.166159,-0.108778,0.125367,0.036441,-0.191722,-0.375285,-0.116393,-0.223811,-0.053301,p
0.209977,0.232276,-0.093468,-0.005389,0.380933,0.340052,-0.059091,-0.161664,0.083434,-0.05649,0.195112,0.28988,-0.008919,0.085663,0.375358,-0.131004,-0.256433,0.432962,0.224843,-0.036421,p
0.410594,0.183859,0.15261,0.016714,0.237636,-0.253987,0.185312,0.008757,0.163147,-0.110461,0.381525,0.222011,-0.304857,0.167508,0.04869,0.374258,0.053414,-0.155517,-0.299043,-0.071218,p
0.331639,0.075426,0.39327,-0.05224,-0.083937,-0.019517,0.149678,0.26942,0.545883,-0.08922,0.041088,-0.100079,-0.220408,0.135297,0.039327,0.30229,0.043142,-0.125612,0.355117,-0.057523,p
0.228254,-0.250474,0.270673,-0.035955,0.250474,-0.141194,0.103017,-0.355511,0.090696,-0.061406,0.028279,0.315112,0.167858,0.09312,0.027067,0.208055,0.339351,0.470648,0.244414,-0.039591,p
0.19117,-0.124853,0.226697,-0.004906,-0.031298,-0.118255,0.226697,-0.147184,-0.162918,-0.05143,0.177636,0.263916,0.319745,-0.40095,0.341738,0.466929,-0.233464,-0.072408,-0.139233,-0.033159,p
-0.065799,-0.153388,-0.072107,-0.014765,-0.094327,-0.100204,-0.045586,0.131599,0.064366,0.556212,-0.109809,-0.184926,-0.032111,0.066086,0.019209,-0.101064,0.021073,-0.061355,-0.11798,0.731103,p
-0.471382,0.096916,-0.189684,-0.04827,0.11992,-0.263597,-0.11992,0.346183,0.16932,-0.11464,0.395961,-0.128593,-0.250021,0.173846,0.050532,-0.265859,0.055435,-0.161401,-0.310358,-0.073913,p
-0.216241,0.044459,-0.24738,-0.030793,-0.127323,-0.120922,-0.340796,-0.304468,-0.166592,0.309658,0.181643,0.269869,-0.099471,0.07975,-0.302738,0.178183,-0.50341,-0.074041,-0.142373,-0.033907,m
-0.136312,-0.071571,-0.697894,-0.052862,-0.104536,-0.019749,-0.341522,0.007157,-0.285988,-0.090281,0.041577,0.181452,-0.196895,0.136906,0.039795,0.305885,0.043655,-0.127106,-0.244411,-0.058207,m
-0.128962,0.072208,-0.141325,-0.050012,-0.055069,-0.196394,-0.089346,0.006771,-0.270568,-0.085413,0.295012,-0.095809,-0.38492,0.129524,-0.491686,-0.198079,-0.38773,-0.120252,0.339966,-0.055069,m
-0.120139,0.197352,-0.61509,0.01204,0.087945,-0.182957,-0.083233,-0.227714,-0.252056,-0.079569,-0.437107,0.159923,-0.173534,0.120662,0.035073,0.269593,0.038476,-0.112025,-0.215412,-0.051301,p
0.266674,-0.115637,-0.118705,-0.024307,-0.157644,0.43187,-0.075046,0.216643,0.438949,-0.071742,-0.180772,-0.304433,0.09251,0.108793,-0.41299,-0.166376,0.034691,-0.101006,0.285553,-0.046255,p
-0.090695,0.246991,-0.099389,-0.025292,0.40309,-0.01314,-0.227232,0.18139,0.088719,0.353691,-0.32998,0.308245,-0.113616,0.09109,-0.345788,-0.139303,0.331956,-0.08457,0.239088,-0.038728,m
0.380328,-0.332198,-0.169296,-0.034667,-0.213724,-0.235265,0.171652,0.308974,0.151121,-0.102318,-0.257815,0.205646,-0.400522,0.15516,0.045101,-0.237284,0.049476,-0.144053,-0.277,-0.065968,m
-0.237554,-0.235654,0.254658,-0.033828,0.027176,-0.13284,-0.060434,-0.334477,0.08533,-0.057773,0.026606,-0.245156,0.024326,0.08761,-0.332576,0.52452,0.027936,0.442801,-0.156406,-0.037249,p
0.286219,-0.186929,0.33941,-0.026089,-0.238093,-0.17705,0.33941,0.232521,0.113728,-0.077,0.265955,-0.326745,0.455924,0.116767,0.033941,-0.17857,0.037234,-0.108409,-0.208458,-0.049645,p
0.300208,-0.196065,-0.133632,-0.027364,-0.103611,-0.185704,-0.305521,-0.231133,-0.255841,-0.080764,-0.203504,0.162325,-0.15276,-0.629639,0.0356,-0.187298,0.039054,-0.113707,-0.218647,-0.052071,p
-0.116694,-0.315251,0.106778,-0.045254,-0.185845,-0.17771,-0.500842,0.233387,0.114151,-0.077287,0.266946,-0.086694,0.256777,0.117202,0.034067,-0.179235,0.427114,-0.108812,0.307624,-0.04983,m
0.248592,-0.217133,0.294791,-0.022659,-0.015378,0.402587,-0.069958,-0.387188,0.098777,-0.066878,-0.168515,-0.283791,-0.049278,0.101417,0.029479,0.226593,0.032339,0.512584,-0.181054,-0.043119,p
0.317278,0.07216,-0.141231,-0.049978,-0.201036,-0.196263,-0.322894,0.257753,0.522245,-0.085356,-0.215075,-0.362202,-0.186155,0.129438,0.037624,-0.197948,0.041274,-0.120173,-0.231079,-0.055032,p
0.366813,-0.239564,0.434981,-0.033435,-0.227878,-0.226904,-0.103227,0.297995,-0.312602,-0.098682,-0.248654,-0.110693,-0.015581,0.149647,0.043498,0.334351,0.047718,-0.138934,-0.267156,-0.063624,p
0.074413,-0.163444,0.296768,-0.039421,-0.182933,0.125351,0.112949,0.203308,0.411931,-0.067326,-0.169645,-0.285694,-0.146833,0.102097,0.029677,0.611252,0.032556,-0.094788,0.267977,-0.043408,m
-0.330648,-0.129614,0.111098,-0.033858,0.034916,-0.184898,0.354454,-0.465552,-0.254731,-0.080413,0.277744,-0.090201,-0.198653,0.121943,0.035445,0.272454,-0.365035,-0.113214,-0.217698,-0.051846,p
-0.10952,-0.057504,0.31973,-0.030541,0.345977,-0.166785,-0.470051,0.219039,0.107134,-0.072536,0.250535,-0.081364,0.093533,-0.228345,0.031973,0.245763,0.400856,-0.102123,0.288712,-0.046767,p
0.33725,-0.071927,0.399924,-0.03074,0.295765,-0.208617,0.399924,0.007193,0.134004,-0.090729,0.313373,0.182354,-0.066853,0.137586,0.039992,0.307404,0.043872,-0.127737,0.361126,-0.058496,p
-0.364921,-0.070357,-0.146844,-0.030069,-0.091376,-0.204064,-0.335727,0.267998,-0.281135,-0.088749,-0.487534,0.178373,-0.219244,-0.279383,0.03912,-0.205815,0.042915,-0.124949,-0.240264,-0.05722,p
0.276433,0.06287,0.327805,-0.01321,0.193748,-0.170997,0.327805,0.005896,0.109839,-0.074368,0.256862,0.381624,0.181761,0.112775,0.494154,0.25197,0.035961,-0.104702,-0.201331,-0.047948,p
-0.368606,-0.144494,-0.148327,-0.05249,-0.195214,-0.206125,-0.093773,-0.25655,-0.283974,-0.089645,0.309629,0.180175,-0.195509,0.135942,-0.516049,-0.207894,0.043348,-0.126211,-0.24269,-0.057797,p
-0.32639,0.067106,-0.131339,-0.033422,-0.025458,0.477835,-0.083034,-0.227168,0.485669,-0.079378,0.274168,0.15954,-0.357724,0.120373,0.034989,-0.184084,0.038383,-0.111756,-0.214895,-0.051178,m
-0.162365,-0.128204,0.174055,-0.007014,-0.091314,-0.008638,0.174055,0.00313,0.058322,0.503981,0.136387,-0.167561,0.141582,0.05988,0.017406,0.133789,0.019094,0.302649,-0.106901,0.66245,p
0.346693,0.002454,-0.154324,-0.031601,-0.012088,0.561458,0.411122,0.281649,0.137757,-0.093269,0.042953,-0.104621,0.146961,0.141438,0.041112,-0.216299,0.045101,-0.131314,0.371237,-0.060134,p
-0.098642,-0.247142,-0.108098,-0.022135,-0.065116,-0.150219,-0.06834,0.005179,0.096493,0.833834,-0.164618,-0.277228,-0.029227,0.099072,0.028797,-0.151509,0.031591,-0.09198,-0.176867,-0.042122,p
-0.074389,0.364651,-0.380857,0.007455,0.512131,0.296582,-0.051537,-0.140998,0.072768,-0.049268,-0.124143,0.099023,0.176653,-0.384099,0.021717,-0.114257,0.272272,-0.069365,0.196101,-0.031765,p
0.18108,-0.118263,-0.080605,0.007371,-0.124673,-0.112013,-0.050959,-0.139416,0.298061,-0.048715,-0.12275,-0.20672,-0.134448,0.073874,0.021473,-0.112975,0.023556,-0.068586,0.1939,0.817264,p
-0.114532,-0.060136,-0.125511,-0.025701,-0.00514,0.141232,-0.286955,-0.439165,0.464118,-0.075856,0.034934,-0.321888,-0.23131,0.115031,-0.43667,-0.175916,0.03668,-0.106797,-0.20536,-0.048907,p
-0.301498,-0.178004,-0.121323,-0.024843,-0.219008,-0.168598,0.323206,0.22142,0.108298,-0.073324,0.253258,-0.311146,0.455865,-0.230827,0.032321,-0.170045,-0.332854,-0.103233,-0.198506,-0.047275,m
-0.076291,-0.150255,-0.083605,-0.029586,0.237683,-0.116182,-0.327437,-0.144604,0.074629,-0.050528,0.174522,0.25929,0.503622,-0.393922,0.335748,-0.117179,0.279236,-0.071139,0.201116,-0.032578,p
-0.327702,-0.063181,-0.131867,-0.046665,-0.094902,-0.017434,0.133702,0.240664,0.117711,-0.079697,0.036703,0.160181,-0.127935,0.120856,0.03513,-0.184824,0.440431,0.610836,0.317216,-0.051384,p
0.419845,0.095487,-0.186887,-0.056846,0.028535,-0.024708,0.189487,0.008954,-0.357797,-0.112949,0.390121,0.227013,-0.408698,0.171282,0.049787,-0.261939,0.054617,-0.159021,-0.305781,-0.072823,p
-0.22433,0.403794,-0.421741,-0.027458,0.084707,-0.125445,0.240482,0.004325,0.080579,-0.054557,0.188437,0.279964,-0.181259,0.082733,0.362518,0.184848,0.026381,0.418152,-0.147699,-0.035175,m
0.264792,-0.269479,0.098418,-0.024136,-0.201289,0.428822,0.314001,0.005647,0.105214,-0.071236,0.246046,0.365554,0.00935,0.108026,0.473345,-0.165202,0.034446,-0.100293,-0.192853,-0.045929,p
-0.29182,0.176026,-0.117429,-0.029882,0.028949,0.280148,0.312831,0.214313,-0.224818,-0.070971,0.245129,-0.079609,0.441232,0.107623,-0.408549,0.24046,0.034318,-0.099919,0.282482,-0.045757,p
-0.160227,-0.009614,0.171764,-0.022816,-0.047043,-0.089599,-0.040762,0.117671,0.238418,0.497345,-0.098187,-0.04371,-0.028713,-0.303791,-0.224318,0.132027,0.018843,-0.054862,-0.105494,0.653727,m
-0.103576,-0.222723,-0.113505,0.01038,-0.150287,-0.157734,-0.071759,-0.196321,0.419721,-0.068599,-0.376846,-0.291097,-0.169468,-0.534805,0.030238,-0.159088,0.033171,-0.096581,0.273044,-0.044229,p
-0.286386,0.458217,-0.115242,-0.023598,-0.1157,-0.160147,-0.072857,0.210322,0.10287,-0.069649,0.240564,0.35741,-0.25202,0.105619,0.4628,-0.161522,0.033679,-0.098059,0.277221,-0.044905,m
0.225368,-0.263261,-0.100319,0.009174,0.012485,-0.139409,0.101715,-0.351015,0.089549,-0.06063,0.209412,-0.257278,0.674109,0.091942,0.026725,-0.140605,-0.275228,-0.08536,-0.164139,-0.03909,p
-0.082734,-0.04344,-0.090665,-0.018566,-0.137891,-0.125994,-0.057319,0.165469,-0.17358,0.699367,0.189262,-0.232522,-0.151229,0.083095,0.024153,-0.127076,-0.248744,0.419981,-0.148345,-0.035329,p
-0.262415,0.053952,0.281308,-0.021623,-0.151781,0.251918,0.281308,0.192717,-0.202164,-0.063819,0.220428,-0.071587,0.396771,0.096779,-0.36738,0.21623,0.352685,-0.089851,0.254017,-0.041147,p
0.333162,0.149186,-0.148301,-0.05248,-0.073119,-0.206089,-0.093757,0.007105,-0.283925,-0.089629,0.041277,-0.380336,-0.377387,0.135918,-0.515959,-0.207858,0.043341,-0.126189,-0.242648,-0.057787,m
-0.337314,0.337314,0.361601,-0.034541,-0.088241,-0.188626,-0.085813,0.006503,0.501924,-0.082035,-0.206706,-0.092019,0.247994,0.124402,0.03616,0.277947,0.039668,-0.115496,0.32652,-0.052891,p
0.291332,-0.319692,0.345474,-0.026555,-0.185885,-0.017145,-0.081986,-0.453756,-0.248277,-0.078376,-0.430553,-0.087915,-0.19362,0.118853,0.034547,0.265551,0.037899,-0.110345,-0.212183,-0.050532,p
0.254605,0.281643,0.094632,0.010364,0.376275,0.412325,-0.259111,0.206839,0.101166,-0.068496,0.23658,0.137667,-0.169211,0.10387,-0.3943,0.232074,0.033121,-0.096435,0.27263,-0.044162,m
0.261524,-0.113404,0.310126,-0.029624,-0.143491,0.42353,0.310126,0.212459,0.103915,-0.070357,0.243009,-0.07892,0.557764,0.106693,0.031013,-0.163163,0.034021,-0.099055,-0.190473,-0.045362,p
0.364994,0.403754,-0.162471,-0.033269,0.037145,-0.225779,0.432824,0.296517,0.145028,-0.098193,-0.24742,0.197355,-0.214151,0.148904,0.043282,-0.227717,0.047481,-0.138245,-0.265832,-0.063309,p
-0.095172,-0.153022,-0.104296,-0.036908,-0.150534,-0.144936,0.277845,-0.364931,-0.493486,-0.063033,-0.346269,-0.267478,0.190552,0.095587,-0.362857,0.213567,0.03048,-0.088744,-0.170647,-0.04064,m
-0.089696,-0.144216,-0.098294,-0.020128,-0.150861,-0.136595,-0.062142,0.179391,-0.188185,0.758211,0.205186,-0.252086,0.23059,0.090086,0.026186,0.201278,0.028726,-0.083638,0.236452,-0.038301,p
0.279207,0.063501,-0.124284,-0.02545,-0.003163,0.13985,0.331095,0.005955,-0.588063,-0.075114,-0.189267,0.150969,-0.207305,0.113906,0.033109,-0.174195,0.415104,-0.105753,0.298973,-0.048429,p
0.31165,-0.341987,0.115834,0.012687,-0.149206,-0.01834,-0.087703,-0.485401,0.123832,-0.083842,-0.21126,-0.355777,-0.037508,0.127142,0.036957,0.28407,-0.380599,-0.118041,-0.22698,-0.054056,p
0.086487,0.066152,-0.129473,-0.026512,-0.172717,-0.017117,0.344918,0.236295,-0.247878,-0.07825,-0.19717,0.401547,0.259976,0.118662,0.519952,-0.181468,0.037838,-0.110168,0.311456,-0.050451,p
0.32097,0.355056,0.119299,-0.029257,0.119867,-0.198547,-0.090326,0.260753,0.127536,-0.08635,-0.217578,0.173551,-0.238313,0.130945,0.038062,0.292566,0.477195,-0.121571,0.343694,-0.055673,m
-0.3036,-0.179245,-0.122169,-0.031089,0.027445,-0.169773,-0.077236,-0.211306,0.109053,0.434755,-0.186046,-0.082822,-0.139656,0.111968,0.032546,-0.17123,-0.335174,0.56591,-0.19989,-0.047604,p
0.329693,0.002334,0.390964,-0.037346,-0.101534,-0.203943,-0.335529,0.267839,-0.280969,-0.088696,0.306352,-0.099492,-0.32094,0.134503,0.039096,-0.205694,0.042889,-0.124875,0.353035,-0.057186,p
-0.104535,-0.224784,-0.114556,-0.006605,-0.167165,-0.159194,0.11615,0.20907,-0.219318,-0.069234,0.239132,-0.077661,0.630853,0.10499,0.030518,0.234577,0.382611,-0.097475,0.275571,-0.044638,p
0.336077,0.076435,-0.149599,-0.038069,-0.246853,0.544267,0.151681,0.273026,0.133539,-0.090414,-0.227819,0.18172,-0.118965,-0.284625,0.039853,-0.209677,0.04372,-0.127293,0.359871,-0.058293,p
0.393318,-0.170554,0.146189,-0.044553,-0.285068,0.417682,0.177515,0.008388,-0.33519,-0.105813,-0.266621,-0.118691,-0.169858,0.16046,0.046641,0.358511,0.051166,-0.148973,-0.286461,-0.068221,p
-0.136649,-0.219711,-0.149749,-0.030664,-0.204528,-0.2081,-0.342368,-0.259009,0.133672,-0.090504,-0.497178,0.181901,-0.354276,-0.28491,0.039893,-0.209886,0.043764,-0.12742,-0.245016,-0.058351,m
-0.294424,-0.115414,-0.118476,-0.041926,-0.06336,-0.164642,-0.464012,-0.414549,-0.226824,-0.071604,0.247316,0.143914,-0.259093,0.108584,-0.412193,-0.166055,0.034624,-0.100811,-0.193849,-0.046166,p
0.355163,0.080776,0.421167,-0.032373,-0.077319,0.377165,0.421167,-0.273444,0.141122,-0.095548,-0.240757,0.19204,-0.042745,0.144894,0.042117,-0.221584,0.046203,-0.134522,-0.258672,-0.061604,p
0.083228,0.063659,0.331921,0.011394,-0.175125,0.297243,-0.078769,-0.215501,-0.589531,-0.075301,0.260087,-0.319536,0.009883,0.114191,0.033192,0.255133,0.036412,-0.106017,0.29972,-0.04855,p
0.269248,-0.175845,0.319285,-0.024542,-0.232077,0.134862,0.319285,0.218734,0.106984,-0.072435,0.250186,-0.081251,0.1351,0.109844,0.031928,0.24542,0.035026,0.555174,0.288309,-0.046701,p
0.106343,-0.312382,-0.159198,-0.032599,-0.283264,-0.221231,-0.100646,0.007628,-0.304786,-0.096215,-0.242436,-0.40828,-0.209837,0.145905,0.04241,-0.22313,-0.436765,-0.13546,-0.260476,-0.062033,m
-0.141605,0.079287,-0.15518,-0.054915,-0.209477,-0.215647,-0.354785,0.007435,-0.297094,-0.093787,0.323934,0.188499,-0.285987,0.142222,0.04134,-0.217499,-0.425742,-0.132042,0.373295,-0.060468,m
-0.38501,-0.22731,0.412731,-0.054825,-0.281519,-0.215298,0.412731,0.282751,0.138296,-0.093634,0.043121,-0.105031,-0.014784,0.141992,0.041273,0.317248,0.045277,-0.131827,-0.253491,-0.06037,m
-0.257148,-0.15182,-0.103476,-0.026332,0.335321,-0.143797,0.275663,0.18885,0.092368,-0.062538,0.216004,0.320921,0.314749,0.094836,0.415551,-0.145032,0.345607,-0.088048,0.248919,-0.040321,m
0.256168,-0.167302,0.303774,-0.040352,-0.161862,-0.158461,0.303774,0.208108,0.101787,-0.068916,0.238032,-0.292439,0.507801,0.104507,0.030377,0.233498,-0.312842,-0.097026,-0.186572,-0.044433,p
0.36325,-0.237237,-0.161694,-0.03311,-0.128584,-0.021377,0.163945,0.007747,0.144335,-0.097724,-0.536838,0.501477,-0.01543,0.148193,0.043076,-0.226629,0.047255,-0.137585,-0.264561,-0.063006,p
0.365215,0.243692,0.433087,-0.03329,-0.050419,-0.225916,-0.102777,0.296697,-0.311241,-0.098253,-0.24757,0.197475,-0.072397,0.148995,0.043309,-0.227855,0.04751,-0.138329,0.391071,-0.063347,p
0.14888,0.426878,0.176548,-0.023452,0.488802,0.241107,0.176548,-0.114625,0.059157,-0.040053,0.13834,0.205534,0.317524,-0.312253,0.26614,-0.092886,0.221344,-0.05639,0.159421,-0.025823,p
-0.262933,0.054059,-0.105804,-0.026924,-0.009108,-0.147032,-0.241898,0.193098,0.094446,-0.063945,-0.351278,0.32814,-0.250312,-0.498521,0.4249,-0.148294,0.030921,-0.090028,-0.173115,-0.041228,p
-0.379372,0.077999,-0.152659,-0.03126,-0.089532,-0.212145,-0.349022,0.27861,-0.292268,-0.092263,0.318672,-0.391511,-0.014568,0.139912,0.040669,-0.213966,0.044614,-0.129897,0.367232,-0.059485,m
