@relation segment1-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute Class {m,p}

@data
0.288532,0.491653,0,0,0.007601,0.000032,0.002486,0.000021,0.003593,0,0.010327,0,0.807834,0.164708,0.55218,0.010298,1,0.159446,m
0.047435,0.01667,0.333329,0,0.04182,0.000895,0.027332,0.000742,0.480758,0.432744,0.575855,0.425565,0.348874,0.701192,0.153699,0.575838,0.316895,0.150911,p
0.130454,0.524993,0,0,0.017105,0.000167,0.024846,0.000344,0.040773,0.056728,0.042723,0.023392,0.930972,0.150596,0.449714,0.051545,0.57363,0.38611,m
0.150206,0.529161,0,0,0.038015,0.000506,0.053422,0.001184,0.380822,0.35818,0.442579,0.336718,0.555977,0.517646,0.2391,0.442567,0.280913,0.170316,p
0.426887,0.416661,0,0,0.04943,0.001099,0.033548,0.001065,0.402779,0.374406,0.474975,0.353069,0.509336,0.572956,0.197337,0.474967,0.298904,0.167722,p
0.818161,0.595818,0,0.500005,0.399237,0.126917,0.021125,0.000496,0.06068,0.042955,0.092053,0.044437,0.692166,0.296467,0.457309,0.092052,0.77153,0.164064,p
0.731221,0.49582,0,0,0.017105,0.000122,0.008702,0.00011,0.03718,0.050263,0.041252,0.02028,0.91232,0.160004,0.453521,0.046396,0.587968,0.361801,m
0.81421,0.670834,0,0,0.034219,0.000298,0.037269,0.000666,0.132459,0.119947,0.108265,0.169915,0.705216,0.047062,0.846301,0.160522,0.343744,0.860893,p
0.320165,0.408326,0.333329,0,0.024715,0.000244,0.029819,0.000577,0.123915,0.140211,0.139189,0.091985,0.906718,0.23411,0.339653,0.139159,0.376027,0.296762,m
0.889328,0.412493,0,0,0.011406,0.00009,0.01118,0.000153,0.011604,0.000818,0.029453,0.003112,0.755592,0.219998,0.516137,0.029442,0.977785,0.149121,m
0.703538,0.629159,0,0,0.066535,0.001316,0.314291,0.00428,0.280912,0.252849,0.326237,0.259553,0.550375,0.415294,0.409864,0.326222,0.289658,0.118015,m
0.102771,0.19166,0.333329,0,0.024715,0.00033,0.016152,0.000284,0.490579,0.437599,0.597202,0.427912,0.311569,0.758823,0.098678,0.597201,0.335388,0.153687,p
0.114623,0.187493,0,0,0.053226,0.000434,0.03354,0.000925,0.165247,0.161266,0.207673,0.123922,0.753725,0.374117,0.269461,0.207658,0.435959,0.21748,m
0.256928,0.599986,0,0,0.127371,0.021977,0.172672,0.051628,0.057566,0.042955,0.083946,0.043646,0.714552,0.271765,0.474393,0.083945,0.300616,0.150521,p
0.418986,0.749994,0,0,0.127371,0.003025,0.064602,0.002011,0.43248,0.397097,0.517698,0.375695,0.451492,0.642358,0.14421,0.517665,0.31468,0.16588,m
0.687736,0.012503,0,0,0.030414,0.000814,0.027332,0.000564,0.793448,0.730132,0.875552,0.76616,0.143657,0.712942,0.34346,0.875548,0.242169,0.109635,m
0.573113,0.474983,0.333329,0,0.034219,0.000448,0.048449,0.001404,0.48334,0.461108,0.550815,0.43258,0.526121,0.569412,0.185954,0.550805,0.257603,0.172028,p
0.577064,0.758329,0,0,0.226232,0.003636,0.157763,0.003903,0.360702,0.339551,0.417539,0.320341,0.572762,0.489421,0.267548,0.417534,0.275274,0.161833,m
0.569163,0.587483,0,0,0.024715,0.001153,0.062116,0.000802,0.174536,0.14343,0.170835,0.208102,0.563426,0.1553,0.81594,0.196621,0.337991,0.969569,p
0.043485,0.187493,0.666671,0,0.04182,0.000208,0.029819,0.000738,0.138394,0.14182,0.168643,0.102877,0.813436,0.309419,0.313099,0.168629,0.422694,0.238728,m
0.383402,0.387488,0,0,0.076039,0.003658,0.03354,0.000955,0.130383,0.140211,0.153902,0.095862,0.860077,0.275288,0.320694,0.153894,0.41,0.268199,m
0.924882,0.770832,0,0,0.057031,0.001343,0.049692,0.000831,0.329457,0.304697,0.388086,0.290725,0.557844,0.490602,0.280844,0.388064,0.294247,0.162767,m
0.521728,0.354147,0.333329,0,0.034219,0.001031,0.062116,0.002427,0.152579,0.161266,0.181163,0.113795,0.845139,0.304715,0.28842,0.181146,0.406461,0.254086,m
0.561262,0.09583,0,0,0.036121,0.000936,0.031062,0.000636,0.874754,0.828998,0.941093,0.847227,0.238807,0.656471,0.337759,0.941088,0.199521,0.115317,m
0.146256,0.512491,0,0,0.005699,0.000185,0.007459,0.000153,0.007212,0,0.020626,0,0.781713,0.197658,0.525626,0.020624,1,0.159446,p
0.110672,0.279155,0,0,0.022812,0.000705,0.058386,0.001676,0.486187,0.435171,0.586182,0.428677,0.326487,0.725894,0.136634,0.586164,0.325479,0.150859,p
0.509876,0.087495,0,0,0.038015,0.001054,0.018639,0.000607,0.414648,0.395462,0.469811,0.374114,0.569028,0.494125,0.26376,0.469819,0.248995,0.168189,p
0.509876,0.379153,0,0,0.249044,0.074411,0.211185,0.065585,0.100176,0.073747,0.134026,0.089638,0.619403,0.317646,0.497159,0.13401,0.575137,0.111685,m
0.18974,0.533329,0,0,0.005699,0.000077,0.007459,0.000064,0.003087,0,0.008856,0,0.811569,0.160004,0.555987,0.008818,0.777785,0.159446,m
0.513827,0.312496,0,0,0.047528,0.00123,0.037269,0.001862,0.169372,0.171794,0.207673,0.126269,0.796631,0.3553,0.256165,0.207658,0.424589,0.233928,m
0.09092,0.195828,0,0,0.030414,0.000163,0.031062,0.00165,0.145872,0.145883,0.181163,0.108336,0.787315,0.335302,0.297909,0.181146,0.434749,0.228169,m
0.731221,0.674978,0,0,0.04943,0.000837,0.047206,0.001434,0.119524,0.098865,0.103101,0.156676,0.652993,0.081173,0.844407,0.148006,0.396438,0.902688,p
0.347819,0.324998,0,0,0.058934,0.00293,0.065845,0.003508,0.152579,0.155594,0.184105,0.116142,0.805967,0.318827,0.305504,0.184104,0.400457,0.240544,m
0.956515,0.345836,0,0,0.022812,0.000312,0.004972,0.000021,0.00825,0.001635,0.021376,0.000791,0.785448,0.196477,0.523732,0.021335,0.977785,0.163337,p
0.612647,0.283323,0,0.500005,0.066535,0.002474,0.106836,0.002516,0.098872,0.076992,0.136247,0.080277,0.651126,0.334121,0.438331,0.136229,0.485046,0.145774,p
0.039534,0.633326,0,0,0.036121,0.000936,0.055908,0.000946,0.138127,0.12723,0.110457,0.177721,0.714552,0.031769,0.861491,0.16789,0.344269,0.847092,p
0.683786,0.274987,0,0,0.034219,0.000312,0.028576,0.000976,0.94757,0.937599,0.97646,0.925182,0.462695,0.494125,0.371927,0.976446,0.127374,0.128781,m
0.071167,0.183325,0,0,0.04943,0.002853,0.028576,0.000624,0.146644,0.149921,0.176749,0.111474,0.809702,0.3106,0.314993,0.176737,0.404795,0.236678,m
0.790507,0.09583,0,0,0.146388,0.003084,0.009945,0.000293,0.095784,0.071319,0.138439,0.074052,0.634321,0.358823,0.415565,0.138448,0.544863,0.147953,p
0.150206,0.524993,0,0,0.007601,0.000032,0.006216,0.000081,0.009554,0,0.027261,0,0.764928,0.218817,0.508542,0.027252,1,0.159446,p
0.861645,0.504156,0,0,0.04943,0.00066,0.024846,0.000543,0.245542,0.215567,0.302668,0.213561,0.548508,0.463537,0.333971,0.30264,0.354749,0.150625,p
0.841893,0.766664,0,0,0.028511,0.000665,0.044728,0.0007,0.324533,0.299842,0.37998,0.289169,0.559692,0.474127,0.305504,0.379957,0.290297,0.158278,m
0.237146,0.795813,0,0,0.077941,0.001895,0.042242,0.000725,0.429632,0.401135,0.503707,0.378016,0.5,0.58825,0.182166,0.50367,0.293539,0.168007,m
0.296433,0.220833,0,0,0.076039,0.00554,0.064602,0.003131,0.164715,0.158839,0.206923,0.125504,0.740674,0.372935,0.284632,0.206918,0.424817,0.216157,m
0.707518,0.699983,0,0,0.077941,0.002528,0.101863,0.005248,0.247352,0.228523,0.292341,0.217463,0.625005,0.405885,0.349142,0.292342,0.301164,0.162689,m
0.403155,0.766664,0.333329,0,0.07034,0.001587,0.045963,0.00274,0.059376,0.0462,0.045666,0.086526,0.723888,0.079992,0.774196,0.081726,0.501689,0.878223,p
0.256928,0.620823,0,0,0.102656,0.004079,0.062116,0.00031,0.159286,0.132902,0.209145,0.131728,0.600751,0.408248,0.370014,0.209137,0.426005,0.152026,p
0.300412,0.470815,0,0,0.017105,0.000122,0.013666,0.000047,0.03561,0.050263,0.037559,0.019489,0.923503,0.149415,0.459203,0.045656,0.595913,0.384709,m
0.616598,0.308328,0,0,0.04182,0.001253,0.004972,0.000127,0.131926,0.106174,0.17822,0.107571,0.613802,0.384706,0.394693,0.178187,0.459018,0.14829,p
0.260878,0.445834,0,0,0.038015,0.000389,0.050936,0.003093,0.147176,0.147493,0.181163,0.110683,0.789182,0.329417,0.305504,0.181146,0.416895,0.238961,m
0.802359,0.499988,0,0,0.003796,0.000172,0.002486,0.000127,0.001544,0,0.004414,0,0.822753,0.145892,0.56737,0.004409,0.666667,0.159446,p
0.379452,0.729156,0,0,0.039917,0.000696,0.026089,0.000725,0.108692,0.101293,0.078061,0.148105,0.748143,0.01059,0.861491,0.139899,0.442671,0.823925,p
0.81026,0.07916,0,0,0.026608,0.000506,0.018639,0.000395,0.859797,0.822533,0.925631,0.824626,0.302233,0.650585,0.282738,0.925641,0.192511,0.128392,m
0.316214,0.362482,0.333329,0,0.04182,0.000434,0.042242,0.002329,0.145606,0.153166,0.171585,0.110683,0.839557,0.290581,0.316887,0.171559,0.389155,0.254397,m
0.806309,0.762497,0,0,0.055129,0.001212,0.120502,0.002197,0.287885,0.27066,0.334314,0.254885,0.623138,0.42236,0.324482,0.334301,0.280571,0.168993,m
0.063237,0.362482,0.333329,0,0.024715,0.000719,0.014909,0.000526,0.010566,0.002428,0.019155,0.009362,0.774244,0.175298,0.569264,0.019144,0.916667,0.104161,m
0.339918,0.562501,0,0,0.032316,0.000615,0.114286,0.003402,0.300793,0.26905,0.370402,0.257206,0.518653,0.536483,0.246676,0.370399,0.347466,0.161573,p
0.501975,0.770832,0,0,0.057031,0.001253,0.042242,0.002779,0.136823,0.114274,0.122977,0.173027,0.634321,0.097648,0.836812,0.163481,0.365297,0.920251,p
0.679835,0.233336,0,0,0.038015,0.001253,0.004972,0.00025,0.005163,0.005673,0.007385,0.002347,0.835823,0.143529,0.557881,0.007368,0.231484,0.257121,p
0.110672,0.474983,0,0,0.0133,0.000063,0.014909,0.000132,0.040773,0.052691,0.045666,0.024157,0.902984,0.164708,0.455415,0.048586,0.529772,0.35254,m
0.644252,0.795813,0.333329,0,0.051323,0.001836,0.036026,0.000598,0.105339,0.08752,0.097937,0.130172,0.677247,0.121169,0.755218,0.122973,0.354018,0.934572,p
0.944664,0.754162,0,0,0.081746,0.000651,0.098142,0.001718,0.320408,0.295779,0.385144,0.275139,0.561559,0.517646,0.233399,0.385134,0.325616,0.172521,m
0.573113,0.470815,0,0,0.017105,0.000167,0.008702,0.000081,0.042077,0.054301,0.048608,0.023392,0.904851,0.172935,0.440225,0.050805,0.563493,0.339024,m
0.774705,0.604153,0,0,0.032316,0.000493,0.045963,0.00123,0.117981,0.098073,0.103101,0.152773,0.658575,0.08824,0.827323,0.144336,0.384635,0.90785,p
0.901179,0.387488,0,0,0.017105,0.000552,0.063359,0.001472,0.137861,0.119129,0.173056,0.118489,0.660443,0.33294,0.430736,0.173039,0.375525,0.150003,p
0.790507,0.508323,0,0,0.02091,0.000244,0.004972,0.000055,0.005163,0.002428,0.011799,0.000791,0.813436,0.164708,0.546498,0.011777,0.962968,0.175453,p
0.833992,0.933319,0,0,0.04943,0.001465,0.043485,0.001633,0.180471,0.153984,0.159065,0.228381,0.593282,0.071765,0.92032,0.215765,0.351872,0.906579,p
0.695637,0.708318,0,0,0.146388,0.001746,0.057143,0.001073,0.422659,0.391424,0.501486,0.36868,0.483215,0.609408,0.165082,0.501479,0.306986,0.167825,m
0.383402,0.554166,0,0,0.007601,0.000032,0.007459,0.000064,0.006973,0,0.019876,0,0.78358,0.195296,0.52752,0.019884,1,0.159446,m
0.707518,0.358315,0,0,0.032316,0.00033,0.02236,0.000484,0.936738,0.923008,0.963941,0.919723,0.440308,0.483535,0.411777,0.96393,0.12984,0.117185,m
0.833992,0.587483,0,0,0.171103,0.007706,0.053422,0.002354,0.185128,0.148311,0.249647,0.151982,0.52052,0.484717,0.32827,0.249616,0.463425,0.147486,p
0.762825,0.716653,0,0,0.026608,0.000588,0.065845,0.001175,0.38162,0.358997,0.449214,0.331259,0.555977,0.545892,0.193549,0.449195,0.303128,0.176698,m
0.079068,0.466648,0,0,0.030414,0.000389,0.02236,0.000259,0.134508,0.114274,0.174528,0.111474,0.651126,0.3553,0.404182,0.174518,0.408904,0.155866,p
0.513827,0.929151,0,0,0.028511,0.000303,0.019882,0.000441,0.040001,0.029182,0.029453,0.061578,0.746275,0.090581,0.734346,0.058173,0.556621,0.879313,p
0.553361,0.237479,0,0,0.04943,0.001017,0.048449,0.000636,0.189519,0.176675,0.244483,0.143411,0.684697,0.439996,0.233399,0.244467,0.445662,0.200721,m
0.264829,0.38332,0,0,0.022812,0.000583,0.024846,0.000696,0.014957,0.000818,0.037559,0.004694,0.731338,0.24354,0.502861,0.037549,0.987648,0.144165,m
0.498025,0.454169,0,0,0.017105,0.000479,0.016152,0.000433,0.010566,0.000818,0.027261,0.002347,0.763061,0.214113,0.518031,0.027252,0.984132,0.15296,m
0.201592,0.662499,0,0,0.019007,0.000457,0.021125,0.000284,0.177383,0.146676,0.167893,0.216673,0.565293,0.128235,0.857684,0.204699,0.34911,0.948218,p
0.569163,0.09583,0.333329,0,0.019007,0.000344,0.042242,0.000823,0.955315,0.958655,0.972018,0.932963,0.552243,0.437654,0.371927,0.972009,0.104543,0.141727,m
0.442689,0.09583,0,0,0.068437,0.001144,0.018639,0.000607,0.508117,0.474063,0.590596,0.452834,0.436574,0.647062,0.151805,0.590573,0.279178,0.162196,p
0.798408,0.20833,0,0,0.005699,0.00028,0.016152,0.000322,0.048784,0.032427,0.081754,0.029616,0.705216,0.301171,0.436437,0.081726,0.666256,0.163856,p
0.671934,0.324998,0,0,0,0,0,0,0,0,0,0,0.833956,0.131758,0.578753,0,0,0.511052,p
0.806309,0.149984,0,0,0.04182,0.00061,0.034783,0.000598,0.863416,0.832243,0.926381,0.825417,0.343292,0.637654,0.261866,0.926353,0.183539,0.135033,m
0.233196,0.770832,0,0,0.04943,0.001054,0.099385,0.001442,0.35655,0.330633,0.419732,0.314117,0.541039,0.518827,0.252377,0.419725,0.297694,0.165361,m
0.01188,0.741659,0,0,0.07034,0.003916,0.262112,0.082664,0.184356,0.171002,0.218722,0.160579,0.68283,0.340006,0.396587,0.218695,0.271484,0.158356,m
0.122524,0.954157,0,0,0.043722,0.001551,0.050936,0.00123,0.084686,0.071319,0.061878,0.121601,0.714552,0.042358,0.844407,0.114866,0.470685,0.854174,p
0.379452,0.466648,0,0,0.053226,0.001103,0.295652,0.078439,0.36818,0.350079,0.424895,0.325034,0.591415,0.490602,0.246676,0.424902,0.280594,0.176283,p
0.351769,0.512491,0,0,0.019007,0.000344,0.023603,0.000272,0.018577,0.007308,0.040502,0.00625,0.74999,0.241177,0.48767,0.040507,0.876096,0.163337,p
0.45059,0.266652,0,0,0.032316,0.000782,0.023603,0.000433,0.878906,0.845224,0.935958,0.849574,0.320905,0.612952,0.324482,0.935939,0.179361,0.123281,m
0.335967,0.762497,0,0,0.060836,0.001284,0.042242,0.00028,0.116943,0.096438,0.110457,0.143411,0.654841,0.128235,0.766601,0.13549,0.352123,0.946402,p
0.363649,0.937487,0.333329,0,0.060836,0.002718,0.044728,0.000675,0.087268,0.069709,0.071427,0.12081,0.684697,0.076469,0.819747,0.114126,0.447237,0.891688,p
0.114623,1,0,0,0.083649,0.001899,0.178888,0.001158,0.144062,0.156411,0.117842,0.159788,0.873128,0.039996,0.68692,0.150964,0.231416,0.727131,p
0.181839,0.450001,0.333329,0,0.077941,0.002293,0.029819,0.000997,0.030447,0.015409,0.044916,0.029616,0.720154,0.208248,0.571158,0.044917,0.732922,0.076714,m
0.130454,0.433331,0,0,0.017105,0.000393,0.017396,0.000441,0.043887,0.053483,0.052301,0.025738,0.886198,0.182365,0.444032,0.053024,0.541895,0.313729,m
0.27273,0.204163,0,0,0.032316,0.001406,0.048449,0.000988,0.165753,0.163694,0.205452,0.125504,0.766795,0.361185,0.277037,0.205439,0.420822,0.223473,m
0.09092,0.299993,0,0,0.095055,0.004961,0.080746,0.001714,0.130649,0.139393,0.153902,0.097444,0.852608,0.274127,0.330183,0.154634,0.399932,0.266487,m
0.841893,0.549999,0,0,0.003796,0.000172,0.009945,0.000127,0.004631,0.001635,0.011799,0,0.811569,0.167071,0.544604,0.011777,0.888904,0.177502,p
0.916981,0.774999,0,0.500005,0.133079,0.002808,0.044728,0.000912,0.346756,0.323351,0.407241,0.304755,0.561559,0.503533,0.256165,0.407208,0.294658,0.168007,m
0.359699,0.237479,0,0,0.036121,0.000154,0.017396,0.000471,0.87683,0.843589,0.934487,0.846462,0.32462,0.615294,0.316887,0.93446,0.179635,0.124838,m
0.233196,0.47915,0,0,0.028511,0.000615,0.012423,0.000119,0.140203,0.119947,0.181163,0.116142,0.649259,0.361185,0.396587,0.181146,0.405936,0.157837,p
0.470342,0.024981,0,0,0.047528,0.000556,0.042242,0.000823,0.903178,0.86628,0.951421,0.886205,0.291049,0.576479,0.413671,0.951414,0.172626,0.105977,m
0.711468,0.729156,0.333329,0,0.100754,0.002736,0.045963,0.001213,0.340288,0.321715,0.400606,0.293837,0.597016,0.501171,0.22391,0.40058,0.307032,0.180589,m
0.284581,0.083327,0,0,0.019007,0.000457,0.019882,0.00025,0.884308,0.842797,0.948478,0.855033,0.264928,0.648244,0.324482,0.948455,0.192466,0.119104,m
0.003951,0.974995,0,0,0.064632,0.00218,0.070809,0.002367,0.044659,0.045383,0.039781,0.049105,0.82462,0.118827,0.609114,0.047847,0.19105,0.805972,p
0.731221,0.862494,0,0,0.039917,0.000751,0.026089,0.000475,0.095518,0.07781,0.083946,0.124713,0.680962,0.098829,0.787473,0.117824,0.401347,0.911067,p
0.660082,0.274987,0,0,0.030414,0.001284,0.034783,0.001145,0.415181,0.395462,0.472753,0.372558,0.565293,0.505896,0.248589,0.472748,0.25532,0.170108,p
0.45454,0.720821,0,0,0.076039,0.002134,0.237266,0.032521,0.221004,0.209894,0.251839,0.198765,0.686564,0.331758,0.406076,0.254054,0.250731,0.139132,m
0.557311,0.712486,0,0,0.085551,0.001108,0.050936,0.002613,0.240619,0.230158,0.279821,0.208892,0.684697,0.376479,0.335865,0.279826,0.293219,0.18487,m
0.047435,0.545831,0,0,0.0133,0.000063,0.028576,0.00011,0.032017,0.045383,0.034617,0.016377,0.916035,0.151756,0.46301,0.041958,0.63016,0.38074,m
0.312264,0.316663,0,0.500005,0.834596,0.57778,1,1,0.470166,0.428681,0.523583,0.452834,0.397382,0.498829,0.430736,0.523554,0.306279,0.104447,m
0.110672,0.029149,0.666671,0,0.026608,0.000814,0.038512,0.000933,0.4761,0.430316,0.570691,0.419341,0.365679,0.697648,0.142316,0.570689,0.317169,0.154543,p
0.652181,0.183325,0,0,0.047528,0.000823,0.026089,0.000505,0.865226,0.830633,0.923439,0.835544,0.319038,0.615294,0.322588,0.923423,0.182626,0.123567,m
0.09487,0.783335,0,0,0.038015,0.00061,0.023603,0.000335,0.122106,0.09562,0.118563,0.151217,0.611934,0.143529,0.785579,0.142857,0.393014,0.962668,p
0.27668,0.733324,0,0,0.068437,0.001646,0.079503,0.001349,0.130117,0.106966,0.107515,0.176164,0.632454,0.054129,0.908917,0.166411,0.43121,0.889509,p
0.936734,0.362482,0,0,0.045625,0.001298,0.028576,0.000433,0.368446,0.346834,0.428588,0.325034,0.567161,0.507056,0.244782,0.428571,0.285114,0.170965,p
0.972318,0.433331,0,0,0.121673,0.001822,0.031062,0.000942,0.201123,0.18153,0.243762,0.174583,0.634321,0.383525,0.375715,0.243728,0.331667,0.159446,p
0.126503,0.499988,0,0,0.015202,0.000814,0.02236,0.000793,0.005163,0.001635,0.011799,0.001556,0.807834,0.164708,0.55218,0.011777,0.40742,0.159446,m
0.379452,0.329166,0,0,0.064632,0.002582,0.080746,0.006139,0.140443,0.114274,0.192211,0.110683,0.6082,0.412952,0.354843,0.192183,0.465274,0.158252,p
0.158107,0.341668,0,0,0.024715,0.000154,0.023603,0.00101,0.782855,0.757704,0.84832,0.736544,0.410452,0.630588,0.204932,0.848296,0.188311,0.151559,m
0.739122,0.508323,0,0,0.011406,0.000267,0.01118,0.000059,0.046468,0.060791,0.051551,0.027295,0.917902,0.167071,0.436437,0.055954,0.538584,0.355809,m
0.940713,0.087495,0,0,0.026608,0.000208,0.033548,0.000857,0.846623,0.803879,0.915332,0.813708,0.268662,0.661175,0.299822,0.915315,0.201895,0.123359,m
0.118573,0.237479,0,0,0.956268,0.20505,0.408695,0.244273,0.328924,0.281213,0.398385,0.300852,0.399249,0.542348,0.358631,0.39839,0.413037,0.123489,m
0.031633,0.49582,0,0,0.001893,0.000018,0.058386,0.004501,0.012136,0.007308,0.021376,0.007015,0.796631,0.178821,0.540797,0.021335,0.550936,0.159446,p
0.442689,0.504156,0,0,0.015202,0.000348,0.008702,0.000386,0.009022,0,0.022847,0.003112,0.768662,0.2,0.535115,0.022814,1,0.140923,m
0.920932,0.637494,0,0,0.017105,0.000213,0.067088,0.005803,0.095279,0.085092,0.099409,0.100556,0.733205,0.174117,0.612902,0.111936,0.299155,0.993748,p
0.984169,0.620823,0,0,0.072243,0.001194,0.034783,0.001977,0.298478,0.265805,0.366739,0.257206,0.513051,0.529417,0.26376,0.366701,0.347146,0.158123,m
0.750973,0.629159,0,0,0.089347,0.001899,0.316769,0.152144,0.28557,0.254459,0.332122,0.265777,0.527988,0.42236,0.421247,0.33578,0.298128,0.082006,m
0.826091,0.920816,0,0,0.06273,0.001216,0.03354,0.001243,0.061452,0.04781,0.047887,0.088848,0.720154,0.081173,0.77609,0.083945,0.491393,0.88061,p
0.897229,0.329166,0,0,0.06273,0.002225,0.049692,0.001778,0.117475,0.09401,0.162008,0.09275,0.634321,0.372935,0.392799,0.162001,0.475548,0.154698,p
0.304363,0.36665,0,0,0.055129,0.008086,0.068323,0.010657,0.028903,0.0081,0.059657,0.016377,0.680962,0.285877,0.485776,0.059652,0.910913,0.132387,m
0.075118,0.512491,0,0,0.022812,0.00009,0.013666,0.000174,0.020653,0.0081,0.042723,0.009362,0.740674,0.242358,0.495265,0.042698,0.829247,0.15296,p
0.482223,0.716653,0,0,0.038015,0.000656,0.141619,0.026641,0.22489,0.214749,0.259224,0.197975,0.692166,0.349415,0.371927,0.259202,0.266438,0.1802,m
0.774705,0.712486,0,0,0.076039,0.001271,0.077025,0.002041,0.389365,0.365488,0.458041,0.339064,0.544774,0.552938,0.193549,0.458013,0.300639,0.175038,m
0.458491,0.8875,0,0,0.104559,0.002582,0.068323,0.002181,0.141215,0.112639,0.117842,0.193306,0.591415,0.052948,0.952574,0.182625,0.44153,0.897888,p
0.99207,0.766664,0,0,0.089347,0.002107,0.083232,0.001591,0.332304,0.309577,0.389557,0.293072,0.570895,0.484717,0.277037,0.389543,0.28879,0.166632,m
0.462441,0.704151,0,0,0.066535,0.001492,0.069566,0.000785,0.338479,0.321715,0.391028,0.298531,0.610067,0.463537,0.271355,0.391022,0.278813,0.175972,m
0.806309,0.745826,0,0,0.043722,0.001004,0.036026,0.00081,0.344946,0.326596,0.402077,0.301643,0.597016,0.487058,0.246676,0.40206,0.290799,0.177372,m
0.296433,0.512491,0.333329,0,0.087445,0.001452,0.032305,0.000395,0.34106,0.305514,0.41826,0.293072,0.47948,0.582365,0.212527,0.418274,0.341119,0.160717,p
0.083019,0.437499,0,0,0.0133,0.000109,0.007459,0.000098,0.039229,0.049445,0.046387,0.021836,0.89178,0.175298,0.449714,0.048586,0.575411,0.326467,m
0.537559,0.391655,0,0.500005,0.366921,0.016646,0.69814,0.469176,0.298717,0.26095,0.349055,0.281363,0.477613,0.44354,0.438331,0.349036,0.375776,0.111477,m
0.671934,0.01667,0,0,0.022812,0.000561,0.014909,0.000505,0.792915,0.730132,0.874831,0.765395,0.147392,0.71176,0.341566,0.874808,0.241575,0.109998,m
0.359699,0.458312,0,0,0.04943,0.001836,0.045963,0.001485,0.104301,0.069709,0.155373,0.083414,0.561559,0.401181,0.421247,0.155373,0.596416,0.135786,m
0.063237,0.404158,0,0,0.043722,0.000651,0.026089,0.000662,0.012908,0.004063,0.022097,0.011709,0.768662,0.178821,0.569264,0.022074,0.875936,0.097442,m
0.533608,0.141649,0,0,0.04182,0.001556,0.045963,0.001103,0.36999,0.350897,0.422703,0.332049,0.583946,0.471765,0.284632,0.422683,0.259361,0.167592,p
0.865596,0.104165,0,0,0.032316,0.000805,0.023603,0.000619,0.794991,0.735013,0.877773,0.763839,0.166044,0.716485,0.314993,0.877766,0.239087,0.114487,m
0.944664,0.266652,0,0,1,0.756023,0.228572,0.071482,0.265157,0.217177,0.335785,0.236161,0.417902,0.53294,0.354843,0.33578,0.464909,0.127588,m
0.660082,0.733324,0,0,0.11977,0.002184,0.063359,0.001158,0.404322,0.383298,0.473504,0.350747,0.559692,0.558823,0.168889,0.473488,0.299658,0.180901,m
0.707518,0.629159,0,0,0.106461,0.005811,0.289445,0.006779,0.289163,0.260132,0.335064,0.268124,0.541039,0.419998,0.411777,0.33504,0.291119,0.119001,m
0.600796,0.754162,0,0,0.115965,0.001795,0.166465,0.002982,0.372571,0.345224,0.43078,0.336718,0.526121,0.498829,0.299822,0.43079,0.272717,0.147746,m
