@relation phoneme-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute class {p,m}

@data
0.334001,0.387388,0.891897,0.191891,0.456757,p
0.310078,0.281666,0.462631,0.316645,0.45298,p
0.353485,0.435916,0.689176,0.4997,0.187121,p
0.351456,0.499688,0.259613,0.443304,0.288252,p
0.740763,0.306693,0.334174,0.340642,0.350561,p
0.33884,0.468186,0.557614,0.470401,0.280709,p
0.365362,0.51116,0.477971,0.307427,0.292546,p
0.36029,0.39685,0.618868,0.643701,0.516104,m
0.650598,0.393574,0.394621,0.387244,0.341627,p
0.740968,0.303417,0.389007,0.381484,0.335619,p
0.252679,0.353634,0.634579,0.182268,0.187958,p
0.409089,0.381425,0.718397,0.529684,0.417025,p
0.391225,0.462149,0.654423,0.798052,0.195724,m
0.556071,0.421599,0.332343,0.342407,0.337212,p
0.347015,0.441038,0.866698,0.213895,0.191671,m
0.413977,0.365588,0.664812,0.791027,0.10843,m
0.46791,0.416716,0.413899,0.404549,0.298674,p
0.467358,0.347056,0.726828,0.601669,0.644891,m
0.436036,0.773418,0.243658,0.471493,0.39926,p
0.732725,0.190231,0.404492,0.401412,0.297097,p
0.40229,0.793265,0.252542,0.429004,0.389338,p
0.386758,0.311393,0.771961,0.571154,0.730288,m
0.445436,0.75125,0.279005,0.317099,0.289771,p
0.355336,0.354304,0.747234,0.539881,0.229111,p
0.545921,0.566306,0.300706,0.328373,0.302306,p
0.383316,0.612949,0.251995,0.437633,0.320799,p
0.357836,0.527353,0.738644,0.589465,0.554829,p
0.348741,0.369237,0.553128,0.051584,0.320799,p
0.349964,0.479019,0.719269,0.257973,0.257062,p
0.347227,0.361634,0.684395,0.644455,0.586104,p
0.500118,0.535656,0.306936,0.398421,0.299234,p
0.352201,0.580951,0.636112,0.512695,0.257393,p
0.37848,0.381691,0.777484,0.590541,0.493067,m
0.320164,0.396528,0.797988,0.133895,0.213782,p
0.446485,0.337789,0.63979,0.676298,0.668611,m
0.353818,0.415284,0.88408,0.193561,0.22456,m
0.393345,0.547493,0.682928,0.68358,0.236485,m
0.31762,0.383094,0.821456,0.195893,0.187136,p
0.322897,0.323061,0.53453,0.794372,0.127234,m
0.317788,0.290824,0.455945,0.178515,0.320799,p
0.443815,0.375152,0.326213,0.344063,0.337507,p
0.328468,0.385196,0.495175,0.840575,0.124351,m
0.383938,0.810331,0.247975,0.55993,0.25289,p
0.441603,0.711192,0.272087,0.313667,0.290266,p
0.524631,0.603631,0.302335,0.321176,0.284497,p
0.359543,0.38254,0.867222,0.214394,0.184456,p
0.331711,0.551011,0.287102,0.432954,0.291168,p
0.239526,0.391562,0.753486,0.209262,0.228027,p
0.387189,0.684996,0.553457,0.467497,0.270685,p
0.341865,0.41982,0.769581,0.675077,0.209143,p
0.32038,0.406371,0.464092,0.604563,0.572179,m
0.433934,0.597791,0.460838,0.422906,0.273248,p
0.365684,0.3537,0.858982,0.572323,0.510217,m
0.713708,0.2805,0.390598,0.394232,0.305095,p
0.381113,0.803311,0.276135,0.297868,0.401347,p
0.314411,0.328689,0.521267,0.548388,0.320799,m
0.396564,0.329163,0.665192,0.566121,0.449947,m
0.33497,0.294749,0.515887,0.873906,0.320799,p
0.377075,0.824159,0.253474,0.497341,0.273605,p
0.404241,0.383429,0.712475,0.584038,0.676016,m
0.545275,0.530172,0.459453,0.423139,0.27579,p
0.308599,0.316065,0.426781,0.473391,0.570209,p
0.491379,0.554916,0.31106,0.333341,0.343538,p
0.387744,0.305974,0.787116,0.565283,0.441844,m
0.339079,0.430668,0.802785,0.180346,0.240189,p
0.32603,0.433695,0.69906,0.24005,0.273814,p
0.202673,0.100952,0.193428,0.22638,0.64649,m
0.402754,0.776773,0.259373,0.302246,0.289511,p
0.307482,0.300571,0.494502,0.494841,0.207003,p
0.343777,0.408581,0.717356,0.541878,0.230518,p
0.303289,0.272003,0.388988,0.311884,0.320799,p
0.348842,0.38242,0.689204,0.635738,0.774833,m
0.672189,0.45216,0.45483,0.458009,0.262192,p
0.64823,0.347757,0.340909,0.383076,0.339386,p
0.457882,0.396452,0.731629,0.219182,0.56189,m
0.342371,0.451268,0.932584,0.151244,0.22925,p
0.4733,0.535246,0.710834,0.516611,0.269233,m
0.84559,0.484109,0.326787,0.33935,0.30583,p
0.277829,0.173896,0.199624,0.068174,0.124089,m
0.357575,0.465716,0.769768,0.544277,0.562887,m
0.379781,0.570711,0.850472,0.216791,0.240723,p
0.468637,0.319172,0.707425,0.559992,0.259862,m
0.342446,0.366676,0.491226,0.731455,0.715422,p
0.317169,0.293092,0.434537,0.578626,0.784099,p
0.428856,0.616853,0.276025,0.418571,0.279454,p
0.347743,0.676945,0.269224,0.455792,0.284438,p
0.325353,0.328658,0.54575,0.808929,0.167436,p
0.353814,0.596779,0.596575,0.220617,0.649145,p
0.76823,0.42985,0.621098,0.309947,0.296571,p
0.459373,0.703999,0.280734,0.282188,0.523787,p
0.322952,0.389674,0.813983,0.569281,0.320799,p
0.356693,0.441939,0.671281,0.51458,0.202323,p
0.309717,0.291289,0.47524,0.559984,0.78599,m
0.452586,0.672737,0.277351,0.57882,0.249856,m
0.305467,0.29106,0.446697,0.160838,0.9146,p
0.33622,0.437108,0.989863,0.194046,0.219864,p
0.52869,0.590671,0.292059,0.407314,0.378331,p
0.361965,0.591498,0.297979,0.318963,0.297824,p
0.458472,0.584234,0.285989,0.319416,0.293049,p
0.388815,0.31572,0.780694,0.55413,0.70717,m
0.806251,0.293238,0.631787,0.474388,0.262416,p
0.37187,0.403125,0.651192,0.512615,0.233038,m
0.346405,0.476871,0.85536,0.207555,0.320799,p
0.353114,0.44986,0.832995,0.2107,0.462285,p
0.333854,0.315998,0.608185,0.730223,0.516798,p
0.707126,0.193971,0.405933,0.403692,0.304153,p
0.589656,0.727473,0.286495,0.329827,0.302045,p
0.335034,0.317484,0.759342,0.558314,0.47273,p
0.703309,0.367878,0.437327,0.332027,0.307938,p
0.521001,0.444032,0.304074,0.337069,0.339505,p
0.33846,0.485671,0.528188,0.445293,0.285755,p
0.309769,0.324867,0.587122,0.358756,0.320799,p
0.312857,0.316421,0.514673,0.358756,0.320799,m
0.681101,0.42853,0.445455,0.460465,0.256539,p
0.264318,0.312933,0.494699,0.769709,0,m
0.412177,0.342563,0.505484,0.830397,0.179922,m
0.341179,0.333672,0.488034,0.280304,0.568085,p
0.360615,0.402403,0.823137,0.612403,0.465793,p
0.661506,0.369319,0.334316,0.377717,0.342736,p
0.280195,0.1889,0.274306,0.708056,0.025052,m
0.552636,0.505558,0.458923,0.422918,0.278607,p
0.550318,0.634995,0.481056,0.409887,0.354319,p
0.675365,0.449757,0.432935,0.392073,0.297153,p
0.603173,0.450609,0.31696,0.390656,0.344782,p
0.391521,0.393834,0.703955,0.535672,0.442387,p
0.455049,0.562136,0.59773,0.521985,0.501884,p
0.329721,0.462193,0.719699,0.223178,0.259731,p
0.345515,0.317377,0.741405,0.677301,0.701937,m
0.319918,0.322824,0.520547,0.703597,0.816555,p
0.316615,0.364724,0.596919,0.788565,0.320799,p
0.361245,0.402203,0.86911,0.179509,0.237665,p
0.309353,0.289857,0.452355,0.680818,0.606931,p
0.369541,0.339692,0.800795,0.541811,0.620329,m
0.339536,0.374845,0.544668,0.840391,0.320799,m
0.360793,0.345589,0.961223,0.235741,0.450797,m
0.316772,0.334685,0.465911,0.213898,0.320799,m
0.330688,0.417443,0.878351,0.165838,0.320799,p
0.356636,0.640055,0.272134,0.320651,0.299995,p
0.729761,0.453741,0.561395,0.477349,0.282208,p
0.359336,0.407646,0.864325,0.207831,0.245251,p
0.72912,0.279427,0.389411,0.395163,0.304602,p
0.462281,0.66592,0.305354,0.324989,0.295078,p
0.340643,0.358821,0.450939,0.624778,0.186377,m
0.364739,0.367021,0.436175,0.700792,0.159065,m
0.607099,0.335744,0.392045,0.405657,0.290062,p
0.389252,0.616462,0.632534,0.242566,0.264899,p
0.368591,0.403942,0.906676,0.651596,0.217547,p
0.345855,0.443774,0.661638,0.487833,0.240899,p
0.475787,0.685771,0.280301,0.318948,0.291936,p
0.39327,0.336767,0.629967,0.51226,0.45484,m
0.350562,0.356246,0.479825,0.757241,0.060873,m
0.332989,0.503567,0.641477,0.521138,0.215321,p
0.264524,0.29261,0.513786,0.792416,0.034724,m
0.344631,0.651475,0.492014,0.303183,0.380227,p
0.339959,0.372619,0.592732,0.826246,0.054992,m
0.433321,0.593691,0.273421,0.315514,0.29259,p
0.393163,0.762861,0.559784,0.29029,0.28259,p
0.381535,0.601608,0.679885,0.230736,0.320799,p
0.773315,0.411347,0.445673,0.507657,0.279402,p
0.363229,0.293776,0.727702,0.604079,0.133628,m
0.444948,0.327777,0.616839,0.860038,0.493402,p
0.32404,0.463417,0.526502,0.512249,0.320799,p
0.393833,0.412882,0.714916,0.485925,0.240288,p
0.387959,0.299208,0.69452,0.520731,0.493292,m
0.33615,0.431178,0.841267,0.199778,0.320799,p
0.765571,0.193409,0.396992,0.38087,0.338976,p
0.339485,0.344987,0.523304,0.876763,0.0549,m
0.321918,0.324413,0.47028,0.78657,0.320799,m
0.484959,0.583072,0.280319,0.315018,0.264661,p
0.372691,0.546809,0.796204,0.241408,0.239024,p
0.489713,0.557863,0.273599,0.321768,0.294352,p
0.89633,0.423466,0.429534,0.425936,0.352245,p
0.36476,0.334264,0.706,0.610195,0.126952,m
0.505859,0.398865,0.312858,0.382133,0.305755,p
0.548082,0.623599,0.253384,0.311402,0.291688,p
0.32957,0.28963,0.502279,0.799135,0.641561,m
0.83485,0.343933,0.33696,0.380199,0.307644,p
0.354994,0.708693,0.545137,0.250989,0.273291,p
0.360877,0.324831,0.556848,0.577708,0.320799,m
0.339119,0.469487,0.767301,0.213431,0.320799,p
0.829308,0.332818,0.409688,0.341881,0.310044,p
0.500266,0.359108,0.902194,0.221741,0.261836,m
0.323904,0.316828,0.193325,0.654971,0.185116,p
0.458513,0.524273,0.608379,0.197553,0.581245,m
0.665392,0.547646,0.290457,0.591047,0.252389,p
0.385578,0.751835,0.608954,0.492175,0.260476,p
0.388756,0.619037,0.2699,0.437669,0.256112,p
0.446082,0.714379,0.28032,0.318815,0.290607,p
0.409406,0.556582,0.277415,0.433433,0.231731,p
0.319007,0.457385,0.521394,0.434879,0.320799,p
0.394952,0.617782,0.640399,0.279132,0.283024,p
0.306405,0.284081,0.538676,0.283492,0.216151,m
0.575048,0.547477,0.294198,0.450797,0.577408,p
0.602932,0.324696,0.395339,0.412388,0.289735,p
0.340815,0.351173,0.573837,0.568433,0.320799,m
0.35176,0.478268,0.841551,0.207841,0.320799,p
0.673195,0.463015,0.451118,0.478859,0.506874,p
0.524817,0.687916,0.27274,0.313418,0.292577,p
0.319278,0.373648,0.715434,0.181374,0.320799,p
0.659809,0.325144,0.388931,0.375175,0.335788,p
0.31242,0.336295,0.549934,0.564976,0.320799,m
0.341546,0.409301,0.800067,0.155753,0.320799,p
0.382484,0.749234,0.55988,0.459627,0.320799,p
0.348593,0.425715,0.867929,0.629368,0.219465,p
0.728497,0.195744,0.405268,0.393256,0.306172,p
0.309761,0.286517,0.445635,0.595819,0.220117,m
0.614592,0.37457,0.403858,0.393396,0.346908,p
0.474077,0.619189,0.287441,0.317213,0.291263,p
0.31437,0.380705,0.714847,0.191466,0.320799,p
0.371123,0.480165,0.790608,0.65611,0.192229,m
0.355552,0.561442,0.884388,0.219565,0.254017,p
0.327228,0.352573,0.476358,0.85454,0.061148,m
0.341778,0.474749,0.302047,0.325473,0.349743,p
0.378193,0.572375,0.833867,0.212467,0.238627,p
0.349412,0.308331,0.682955,0.685518,0.125056,p
0.311448,0.303056,0.415484,0.306515,0.320799,m
0.322612,0.30396,0.533183,0.906904,0.123057,p
0.368621,0.32494,0.690998,0.610209,0.803342,m
0.470707,0.541591,0.311556,0.326955,0.299794,p
0.534652,0.549858,0.294808,0.33029,0.299543,p
0.388842,0.304452,0.749749,0.245999,0.430678,m
0.629784,0.484375,0.307457,0.41131,0.295204,p
0.344242,0.381427,0.697336,0.220515,0.447358,m
0.624919,0.377704,0.398334,0.395831,0.360474,p
0.552617,0.569603,0.470329,0.654399,0.237585,p
0.43925,0.47518,0.315522,0.333408,0.308069,p
0.401758,0.373284,0.806962,0.209162,0.320799,m
0.439488,0.522773,0.820524,0.239,0.2662,m
0.431818,0.612711,0.505183,0.549333,0.465606,m
0.361045,0.342995,0.666514,0.809229,0.320799,m
0.717488,0.369305,0.435424,0.331895,0.305708,p
0.320127,0.295036,0.480589,0.758916,0.67657,p
0.561149,0.32708,0.34557,0.376862,0.336223,p
0.315071,0.3283,0.540731,0.478976,0.320799,p
0.404665,0.741422,0.211069,0.290542,0.282695,p
0.37677,0.822476,0.274302,0.440535,0.492831,p
0.389047,0.67457,0.663316,0.505807,0.252849,p
0.348915,0.312812,0.732555,0.722181,0.690632,m
0.342827,0.582315,0.647386,0.533876,0.320799,p
0.340017,0.588138,0.560526,0.450852,0.320799,p
0.396017,0.335201,0.666546,0.542264,0.427958,m
0.411238,0.691345,0.606796,0.468319,0.44063,p
0.318138,0.332422,0.508696,0.863372,0.161242,p
0.254874,0.776184,0.235491,0.287801,0.279562,p
0.518766,0.472891,0.303532,0.328918,0.339734,p
0.508763,0.678803,0.275318,0.410225,0.361914,p
0.316833,0.407286,0.807504,0.195144,0.250696,p
0.479562,0.367117,0.332481,0.376543,0.340541,p
0.432833,0.656867,0.491932,0.466779,0.55613,p
0.49489,0.550676,0.669051,0.526856,0.268713,m
0.788557,0.306915,0.341694,0.376906,0.307116,p
0.75713,0.194097,0.394411,0.379128,0.340195,p
0.448453,0.431652,0.680759,0.244114,0.535426,m
0.350042,0.432351,0.614199,0.546014,0.320799,p
0.325785,0.41737,0.812721,0.198192,0.320799,p
0.325293,0.425894,0.802974,0.161285,0.447481,p
0.637819,0.407329,0.333095,0.385245,0.305131,p
0.372633,0.653364,0.79646,0.270879,0.26898,m
0.333335,0.430886,0.478573,0.793986,0.320799,m
0.788182,0.323863,0.337319,0.388239,0.306538,p
0.567333,0.333913,0.397651,0.393436,0.33965,p
0.386739,0.364437,0.766238,0.22167,0.23007,m
0.462164,0.556741,0.286431,0.317615,0.291864,m
0.312624,0.32518,0.586872,0.879763,0.320799,p
0.370897,0.529539,0.659573,0.510043,0.320799,p
0.325394,0.46305,0.593158,0.252393,0.320799,p
0.641723,0.503832,0.31044,0.339529,0.34275,p
0.628924,0.563162,0.440007,0.43216,0.423022,p
0.7636,0.319491,0.341766,0.374708,0.333551,p
0.75211,0.290469,0.400478,0.410076,0.300904,p
0.513982,0.532454,0.29901,0.415369,0.275642,p
0.413428,0.658623,0.612046,0.481807,0.517138,m
0.521275,0.483839,0.779525,0.264543,0.278738,m
0.276949,0.164116,0.255956,0.203231,0.320799,m
0.901819,0.304623,0.339649,0.342175,0.337315,p
0.366249,0.364855,0.754394,0.566331,0.670227,m
0.331671,0.332044,0.504093,0.575912,0.556939,m
0.335082,0.360028,0.586284,0.753397,0.125739,m
0.251689,0.795419,0.22682,0.288118,0.278684,p
0.315536,0.309161,0.462594,0.576936,0.540851,p
0.352952,0.347041,0.850341,0.19321,0.418989,p
0.319624,0.305505,0.501482,0.825384,0.148875,m
0.323676,0.386553,0.501972,0.706268,0.320799,m
0.314865,0.320384,0.448184,0.591662,0.578405,p
0.51841,0.664383,0.29636,0.325281,0.295014,p
0.373358,0.595649,0.260186,0.313924,0.2938,p
0.418282,0.762987,0.269104,0.3151,0.367001,p
0.322379,0.31575,0.774426,0.52885,0.145538,m
0.616245,0.389035,0.514219,0.724012,0.209318,p
0.393406,0.380424,0.754205,0.571795,0.659967,m
0.478618,0.591707,0.275525,0.693501,0.207183,p
0.371169,0.307968,0.702834,0.6955,0.744965,m
0.564872,0.432486,0.331018,0.383822,0.337306,p
0.346882,0.808043,0.221683,0.436349,0.276213,p
0.424073,0.480445,0.658322,0.290818,0.24271,m
0.34709,0.598264,0.262342,0.43665,0.286785,p
0.376513,0.643666,0.663195,0.511648,0.320799,p
0.350375,0.702461,0.256233,0.624669,0.22853,m
0.356724,0.452402,0.673637,0.517242,0.232193,m
0.402366,0.372808,0.75028,0.525951,0.411241,p
0.349826,0.336047,0.870424,0.547943,0.414802,p
0.759814,0.30005,0.682294,0.278545,0.288551,p
0.352311,0.394821,0.840084,0.600126,0.425487,p
0.381577,0.574895,0.602616,0.280449,0.276988,p
0.472217,0.439483,0.310436,0.332929,0.343642,p
0.434521,0.72163,0.280472,0.426653,0.264499,p
0.650686,0.424554,0.334145,0.379997,0.341815,p
0.368056,0.571295,0.594428,0.492216,0.248234,p
0.335056,0.294921,0.510976,0.797664,0.667829,m
0.359545,0.682623,0.27751,0.299657,0.289115,p
0.313567,0.334721,0.635415,0.86376,0.320799,p
0.497647,0.521293,0.30844,0.331214,0.305732,p
0.018088,0.351645,0.325478,0.32989,0.297936,p
0.3087,0.29788,0.454122,0.490227,0.320799,m
0.307131,0.282023,0.412232,0.450089,0.320799,p
0.351903,0.395176,0.717971,0.629157,0.70709,m
0.309069,0.395006,0.681235,0.231006,0.244617,p
0.310838,0.323282,0.429003,0.54679,0.320799,m
0.358258,0.510459,0.49125,0.303285,0.288807,p
0.308315,0.352004,0.414936,0.533226,0.320799,m
0.363965,0.622353,0.613414,0.520584,0.55845,m
0.678022,0.458421,0.452497,0.459083,0.263241,p
0.69226,0.451602,0.428457,0.395356,0.301959,p
0.420313,0.653655,0.705667,0.254747,0.278326,m
0.388449,0.617736,0.29582,0.404017,0.284413,p
0.335143,0.330714,0.743516,0.708771,0.171761,p
0.367737,0.654712,0.65694,0.51788,0.320799,p
0.86211,0.347111,0.425309,0.510598,0.266364,p
0.402946,0.664278,0.588467,0.282707,0.320799,p
0.362596,0.619014,0.534973,0.468225,0.588547,p
0.334189,0.557062,0.494076,0.423654,0.293207,p
0.36933,0.505464,0.802605,0.239483,0.232215,m
0.329301,0.297231,0.481728,0.592279,0.320799,p
0.261645,0.346359,0.65983,0.169797,0.218192,p
0.323902,0.316666,0.727967,0.148889,0.224067,m
0.355537,0.672712,0.288705,0.411726,0.235579,p
0.554509,0.477402,0.316666,0.388865,0.300681,p
0.304156,0.282482,0.433245,0.228389,0.854449,p
0.437845,0.69559,0.271427,0.410662,0.289992,p
0.710924,0.349194,0.338516,0.342212,0.332397,p
0.307127,0.293994,0.445299,0.522219,0.320799,p
0.382755,0.327056,0.67656,0.629802,0.605088,m
0.691893,0.282002,0.699104,0.268603,0.387926,p
0.314757,0.36088,0.433802,0.639226,0.320799,m
0.321345,0.385681,0.793661,0.168855,0.221428,p
0.362974,0.690695,0.765133,0.266679,0.274304,m
0.32305,0.518587,0.49822,0.436968,0.320799,p
0.838661,0.325393,0.334449,0.397809,0.304822,p
0.358736,0.52817,0.492269,0.300693,0.278345,p
0.31897,0.307702,0.531426,0.885126,0.132061,p
0.335716,0.433715,0.981882,0.167302,0.320799,p
0.50121,0.437247,0.81779,0.255099,0.274598,p
0.319885,0.308302,0.529548,0.790462,0.102332,p
0.421756,0.670751,0.669194,0.261642,0.266203,p
0.338448,0.376238,0.864861,0.216528,0.235954,p
0.350897,0.464898,0.667727,0.517748,0.206656,m
0.326051,0.350912,0.638468,0.728952,0.172681,p
0.322292,0.400574,0.770005,0.18583,0.171979,p
0.331525,0.400629,0.846372,0.17421,0.624351,m
0.339478,0.667557,0.266271,0.429599,0.285876,p
0.393232,0.674938,0.493858,0.425804,0.382221,p
0.650169,0.608169,0.470347,0.46256,0.395946,p
0.316814,0.379465,0.814222,0.196824,0.168369,p
0.346512,0.381206,0.673714,0.99085,0.144254,m
0.355885,0.494587,0.611425,0.264968,0.275452,p
0.353548,0.400223,0.512161,0.757734,0.14104,m
0.313425,0.310347,0.427712,0.286596,0.54659,m
0.378762,0.571265,0.709413,0.513571,0.320799,p
0.607087,0.653738,0.296663,0.326285,0.296492,p
0.336313,0.463497,0.662812,0.255775,0.267427,p
0.455844,0.427895,0.429302,0.335769,0.338859,p
0.375102,0.589084,0.793332,0.204084,0.320799,p
0.327023,0.419308,0.495185,0.646983,0.320799,m
0.343114,0.288145,0.50422,0.639728,0.548964,m
0.587655,0.541828,0.43769,0.474629,0.468062,p
0.250192,0.324475,0.587935,0.797757,0.076756,m
0.386444,0.45273,0.706856,0.55935,0.614266,m
0.339378,0.440186,0.824821,0.220622,0.320799,p
0.355507,0.559269,0.881836,0.221353,0.25875,p
0.378161,0.437883,0.856738,0.573687,0.232979,m
0.437198,0.277981,0.725378,0.533208,0.427851,m
0.447471,0.711783,0.286985,0.322323,0.294406,p
0.449942,0.511388,0.307231,0.33138,0.303958,p
0.318708,0.348526,0.642528,0.874535,0.320799,p
0.367771,0.662728,0.567605,0.473891,0.24716,p
0.335028,0.324059,0.520244,0.616259,0.579799,m
0.471847,0.695068,0.242978,0.565925,0.25946,p
0.364291,0.52932,0.667577,0.563332,0.603319,m
0.317967,0.339854,0.632646,0.813053,0.160671,p
0.37414,0.793935,0.226416,0.500366,0.434977,m
0.478687,0.597589,0.717601,0.267752,0.277838,m
0.359821,0.713159,0.513277,0.495417,0.613791,p
0.795242,0.287787,0.178528,0.473987,0.257616,p
0.334414,0.306461,0.31373,0.600682,0.713231,m
0.35218,0.35333,0.515414,0.858103,0.797709,m
0.356082,0.367247,0.576515,0.717676,0.124806,m
0.482477,0.358312,0.342821,0.37413,0.303928,p
0.917698,0.411087,0.334312,0.347885,0.310328,p
0.419312,0.784787,0.215562,0.467223,0.368302,p
0.354666,0.417922,0.834976,0.181429,0.222558,p
0.283634,0.989914,0.266073,0.303505,0.280339,p
0.361803,0.550468,0.610778,0.473306,0.262366,p
0.318653,0.396153,0.833447,0.190328,0.166718,p
0.320244,0.461713,0.522112,0.43399,0.320799,p
0.329159,0.370231,0.482468,0.849459,0.087273,m
0.322186,0.392697,0.525292,0.591875,0.234091,p
0.783975,0.301575,0.340101,0.383622,0.345643,p
0.404724,0.765835,0.265872,0.300674,0.269342,p
0.322652,0.3039,0.480033,0.22393,0.320799,p
0.371604,0.430635,0.457175,0.235861,0.638151,m
0.818426,0.191815,0.395154,0.341036,0.303023,p
0.359873,0.625808,0.285925,0.422355,0.292385,p
0.389394,0.437706,0.654346,0.588482,0.648423,m
0.491899,0.558708,0.309613,0.332647,0.29975,p
0.268368,0.320431,0.257225,0.100065,0.320799,m
0.317988,0.329692,0.505097,0.879648,0.320799,m
0.329386,0.623231,0.245552,0.42559,0.365891,p
0.394048,0.683787,0.657657,0.265239,0.273811,p
0.463339,0.695483,0.506437,0.540889,0.253054,m
0.401191,0.747919,0.214886,0.429831,0.320799,p
0.665241,0.386063,0.437795,0.337246,0.305802,p
0.356611,0.665992,0.79574,0.261449,0.273392,m
0.406155,0.498808,0.635358,0.603074,0.608398,m
0.380234,0.774589,0.56996,0.516069,0.257053,m
0.394539,0.429086,0.659959,0.209598,0.746696,m
0.432008,0.765751,0.246177,0.499756,0.25593,p
0.328326,0.46552,0.641771,0.266554,0.320799,p
0.733281,0.330962,0.477003,0.466617,0.405978,p
0.345005,0.4826,0.557641,0.433044,0.359911,p
0.495973,0.380347,0.411265,0.382446,0.346878,p
0.345741,0.720265,0.277862,0.311916,0.286254,p
0.395922,0.676185,0.267217,0.28095,0.597371,p
0.367472,0.29937,0.538634,0.58202,0.633295,p
0.393082,0.302921,0.737602,0.58951,0.320799,m
0.330412,0.489136,0.667816,0.240082,0.320799,p
0.313318,0.317271,0.488238,0.842603,0.156104,p
0.399409,0.625009,0.27986,0.31702,0.289502,p
0.149982,0.046473,0.255284,0.450182,0.529921,p
0.343765,0.36069,0.887005,0.186018,0.443871,m
0.325715,0.301917,0.49106,0.482147,0.320799,p
0.824212,0.440858,0.466644,0.446906,0.389368,p
0.600285,0.49861,0.441462,0.400084,0.289555,p
0.399756,0.308582,0.672985,0.521891,0.500431,m
0.35981,0.329057,0.541564,0.615228,0.320799,m
0.472047,0.688393,0.286407,0.323232,0.293986,p
0.367114,0.35194,0.835647,0.201231,0.493481,m
0.350343,0.334289,0.557626,0.834563,0.644831,m
0.872675,0.348337,0.550305,0.303798,0.297135,p
0.402212,0.409885,0.787235,0.62741,0.528717,m
0.391552,0.680495,0.666114,0.46143,0.273281,p
0.356189,0.617699,0.580545,0.502564,0.245907,p
0.38865,0.451315,0.847919,0.217401,0.250721,m
0.366452,0.320273,0.768723,0.525112,0.432897,m
0.170271,0.317295,0.396082,0.392275,0.300355,p
0.378439,0.685971,0.247215,0.425124,0.275952,p
0.501184,0.33639,0.316633,0.399376,0.297864,p
0.336037,0.322164,0.589128,0.595272,0.320799,m
0.40364,0.55722,0.262422,0.407201,0.291987,p
0.492241,0.405882,0.324287,0.380068,0.336012,p
0.620102,0.320699,0.40035,0.393028,0.28289,p
0.629026,0.320063,0.400393,0.39308,0.283621,p
0.367519,0.447143,0.28837,0.307094,0.366447,p
