@relation banana-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1

@attribute f1 numeric
@attribute f2 numeric
@attribute class {m,p}

@data
-0.8037,0.3963,m
-0.6749,1.1809,p
-0.2846,1.9835,p
0.6085,0.0135,m
-1.3107,-1.1079,m
-1.1058,-0.3509,m
-1.4727,0.9597,p
1.4623,-0.111,p
-0.0242,-1.2796,p
-1.5374,-0.6406,m
-0.5606,0.4734,m
-0.105,-0.4425,m
2.7544,1.472,m
0.5176,1.4064,p
-1.1339,-1.0812,m
0.32,-0.9979,p
-0.8344,1.4837,p
-0.861,-0.8622,p
1.6104,0.5819,p
-1.2498,0.5118,m
0.1262,-0.8648,p
-1.0993,0.4185,m
-1.0163,-0.2956,m
-1.1779,1.1698,p
-0.2115,-0.1548,m
-0.966,-0.6276,m
0.477,1.8266,p
-0.0222,-0.2025,m
0.6057,1.7731,m
-0.0307,0.678,m
1.7504,-1.0318,p
-2.1093,0.1926,p
-0.5075,1.893,p
-1.6643,-0.5602,m
-0.1416,0.2313,m
-0.8072,0.9918,p
-0.8923,1.2487,p
-0.5744,1.3154,p
-0.7005,-1.2494,p
1.2927,0.6775,p
-0.8562,-0.2347,m
-0.2682,-1.2565,p
1.7631,1.4823,m
-1.0218,0.883,p
-0.437,-0.7891,p
0.431,-1.4596,p
0.4373,2.3478,p
1.4578,0.0373,p
0.1962,-1.7053,p
-0.776,0.127,m
0.8972,1.0713,p
-0.2234,1.0408,p
-1.3286,-0.5808,m
0.9333,-0.277,m
-0.8351,-1.0602,p
-1.5294,0.3901,p
0.5691,0.4811,m
0.2382,1.7395,p
-2.0383,-0.9779,m
-0.7628,-0.573,m
0.9164,0.1444,m
0.7248,-0.9898,m
-0.515,0.976,p
0.945,0.3095,p
-0.3864,1.5025,p
1.1456,0.2427,p
-1.0698,1.3048,p
0.4086,0.2119,m
-0.2043,-0.1812,m
-0.5112,1.4964,p
0.0963,-1.3778,p
1.702,-0.5544,p
-0.9466,0.4447,m
-0.8651,1.5955,p
-0.877,0.2634,m
0.5719,-1.2418,p
-0.7835,-1.0457,p
0.2759,-0.2176,m
-0.352,-0.49,m
-1.8487,-0.3475,m
1.2113,0.0512,p
1.0362,0.8162,p
-1.0652,0.0456,m
-0.5881,-1.346,p
-1.3374,0.5949,p
1.486,0.6271,p
-0.1925,-0.2884,m
-2.0522,-1.4013,m
-0.3262,0.1684,m
-0.7106,0.0759,m
-0.6393,0.6799,m
0.0803,-1.148,p
-0.1154,-0.719,p
-0.7068,-1.4295,p
0.8559,0.6688,p
0.6044,0.3741,p
-1.2461,-0.5764,m
-0.8785,-1.4583,p
0.1217,0.5993,m
2.0002,1.7088,m
1.2626,-0.5531,m
-0.6167,1.6149,p
0.9867,0.2582,p
1.669,0.0877,p
-0.7861,-1.0201,p
1.116,-0.6593,m
0.4205,1.0956,p
-1.0372,0.9368,p
0.7627,0.9208,p
-0.4966,1.0667,p
-0.8236,-0.4713,m
1.032,0.7656,p
0.5261,1.3645,m
1.0746,0.4409,p
0.8416,-1.4055,m
-0.5162,0.8308,m
0.6479,1.4062,p
0.4084,-0.6639,m
0.3139,1.8405,p
-1.0861,0.4374,m
0.3313,0.1847,m
-0.7487,1.2553,p
1.5744,-0.0908,p
1.1393,-0.2087,m
0.5896,-0.7957,m
1.8942,-0.2426,p
0.5632,0.1366,m
-0.5703,0.5017,m
1.4072,0.8297,p
0.5795,1.1659,p
-0.9725,0.1074,m
0.857,0.8752,p
0.3835,-0.8236,m
-0.1453,1.6736,p
0.4036,-1.099,p
-0.9118,1.3404,p
-1.3892,-1.3542,m
0.1335,-1.0589,p
-0.6128,0.7752,m
-0.5961,-0.9886,p
0.7678,-1.2486,m
0.0175,1.467,p
-0.0723,-1.0753,p
-0.2792,-0.0928,m
-0.8449,-0.3774,m
-1.1257,0.1935,m
0.5921,0.2348,m
-0.824,0.8581,p
-1.5046,-0.8286,m
0.6631,1.6951,p
-2.0126,-1.8452,m
1.4868,-0.8857,p
0.2652,1.4027,p
0.1747,-0.3447,m
0.7569,-0.2082,m
-0.2854,1.3863,p
-0.565,-0.8527,p
0.9797,-0.8323,m
1.267,0.7753,p
0.1274,1.2194,p
-0.135,0.1361,m
-0.9587,1.0709,p
-0.0978,-0.4236,m
0.3069,0.1203,m
0.129,1.5201,p
-0.2325,-0.3638,m
1.225,-0.6149,m
-1.5513,-0.6629,m
-0.4146,0.2562,m
-1.1952,0.9199,p
-2.0014,0.4035,p
-1.8709,-1.0014,m
-0.7356,0.6829,m
0.9206,1.1186,m
1.5032,1.4997,m
-0.921,0.8938,m
-0.75,-0.8809,p
1.3488,-0.4615,p
-0.0341,-1.0668,p
1.0677,0.6676,p
0.7318,0.4932,p
0.7997,0.6615,p
0.5519,-1.0738,m
-0.7759,-1.2573,p
-0.7575,-1.2075,p
0.5518,0.9612,p
0.8969,0.2943,p
-0.4504,-0.9284,p
1.2262,-1.3964,m
-0.2584,-1.0582,p
0.8835,0.1062,m
-1.0294,0.6807,p
-0.6879,0.7092,m
0.1779,-1.236,p
-1.179,0.7322,p
1.1223,0.6256,p
-0.201,1.349,p
1.2733,0.0842,p
-0.6281,-0.2671,m
0.5628,0.6605,p
1.2278,-0.0874,p
-0.3582,-1.0226,p
-0.7095,-0.9424,p
1.256,0.7988,p
-0.0906,2.012,p
0.6849,2.1968,p
-0.5925,-1.5764,p
1.2606,-1.5704,m
-1.0387,-1.238,p
0.4843,-1.2999,p
-1.1144,0.0017,m
1.4659,-1.2941,m
-0.0342,0.1446,m
-0.7022,-1.1999,p
2.1671,0.9258,m
1.0612,-0.4525,m
0.816,0.7616,p
0.9566,-0.7862,m
-0.0184,-1.1318,p
0.5339,1.8611,m
-0.4119,0.4924,m
1.105,-0.6954,m
-0.195,1.3093,p
1.1349,0.4288,p
0.813,1.0636,p
-0.5358,1.0476,p
0.21,2.1836,p
0.2612,0.2142,m
-0.021,-1.0863,p
-0.858,-1.1976,p
0.3637,1.9813,m
1.2839,0.6915,p
1.7741,0.2395,p
-1.5833,-0.8416,m
1.4428,-1.5248,m
0.0067,0.0118,m
1.5257,0.0838,p
0.9075,0.1273,p
0.0584,-0.6375,m
-0.7473,0.4683,m
1.2801,0.9017,p
1.3853,1.5161,m
-1.8391,-0.2838,m
0.3881,-0.0851,m
0.073,-0.0017,m
2.7103,1.3466,m
-1.8895,-1.1638,m
0.2902,-0.4806,m
1.3033,-0.3458,p
-0.6238,1.7515,p
-0.6008,-0.5394,m
-0.7535,1.1049,p
1.4392,0.276,p
1.1915,-1.2474,m
-0.594,1.2437,p
-0.5631,-0.1636,m
1.0311,1.293,p
-0.2006,0.2873,m
-1.8446,0.0932,p
0.7728,-0.7466,m
0.9029,-1.1661,m
1.1457,1.1588,m
-1.536,-0.5979,m
0.614,0.908,p
1.1405,0.4935,p
0.5687,1.443,p
-1.4265,1.2451,p
-0.7158,-1.191,p
-0.5088,-1.4076,p
1.2218,0.2172,p
1.9486,1.087,m
0.171,1.5882,m
0.0005,0.2822,m
0.9449,0.2386,m
-0.076,-1.1248,p
0.1765,-1.0714,p
-1.8076,-0.4877,m
0.0029,-0.1253,m
1.1433,0.607,p
1.2603,0.1445,p
0.9517,-1.8986,m
0.0585,-0.3777,m
-1.0225,0.9677,p
0.4766,0.7912,p
-0.1517,-0.6687,p
-0.0782,-1.0955,p
-0.113,0.6258,m
0.8507,0.5976,p
0.1317,1.9973,p
1.8058,-0.0547,p
0.2521,0.2583,m
0.8438,-0.4024,m
1.0154,0.5082,p
-1.7498,0.3177,p
1.3787,0.1313,p
-0.2909,0.5609,m
-0.4699,-1.1213,p
-0.7947,0.2763,m
-1.7169,0.1423,m
-2.0693,-0.5213,m
1.3043,0.1754,p
2.4638,1.2255,m
0.0574,-0.1336,m
-0.7476,-0.5701,m
0.709,0.8716,p
-1.0211,-1.185,p
-0.6795,-1.0729,p
-0.6846,0.9893,p
-0.3379,-0.9102,p
0.3509,-0.9644,p
0.8508,0.9504,p
0.5855,1.1503,p
0.0243,-0.7188,p
0.3754,1.2733,p
1.3665,-0.6429,p
0.4152,1.7976,p
1.9707,-0.772,p
1.0069,-0.7433,m
-0.6954,1.0843,p
0.0544,-1.5909,p
0.9956,1.4612,m
-1.5023,-1.2236,m
1.1397,0.3761,p
-1.3093,1.2458,p
0.5597,-1.0222,p
-1.1914,0.3086,p
1.9266,1.408,m
1.4087,-0.8079,m
-1.2813,-1.0699,m
1.4025,0.8549,p
1.0808,0.9246,p
0.2017,-1.1731,p
0.1324,-1.4887,p
1.4538,-0.5074,p
0.0852,-0.8523,p
0.4956,1.5203,p
0.8362,0.8494,p
1.4231,0.3738,p
-0.91,-0.6071,m
-0.7006,1.1694,p
-0.8404,-1.0451,p
0.5457,-1.1192,p
1.8847,0.3246,p
-0.5134,1.288,p
-1.5344,-0.6645,m
-1.2055,-0.3923,m
-0.506,-1.2043,p
-0.314,-0.9844,p
-1.7551,-0.9034,m
0.0329,1.8783,p
1.4795,1.0093,m
-0.244,-1.1985,p
1.4616,-1.3185,m
2.4104,0.9459,m
-0.463,0.0231,m
-0.4507,0.7752,m
-2.1812,-1.8767,m
0.8427,0.6342,p
-0.7442,-1.392,p
0.8843,-0.766,m
-1.5869,0.1385,p
-1.7668,-0.455,m
-0.2164,-1.3815,p
0.0735,-1.01,p
-0.4514,0.7229,m
-0.554,-0.3797,m
0.3202,-0.4645,m
-1.283,-0.4706,m
0.4234,-0.3343,m
-0.2222,0.1562,m
-0.0723,-0.4282,m
-1.6431,0.7665,p
0.5534,-0.8169,m
-1.6089,-0.3639,m
0.5604,-1.055,p
1.0808,0.3775,p
-0.8468,-0.2128,m
1.0937,0.6138,p
1.63,-0.5391,p
-0.9513,1.3902,p
-0.1072,-1.499,p
0.3932,1.6378,p
0.3845,-0.3143,m
-0.2683,-1.5201,p
-1.6896,-1.1391,m
0.7528,1.8367,p
0.431,-1.329,p
1.7649,1.3302,m
-0.2091,-0.3557,m
1.285,0.3372,p
1.0781,1.3581,m
1.6274,-0.4303,p
1.3363,-1.0737,m
-1.2233,-0.1185,m
-0.3409,-0.0358,m
0.1497,1.2992,p
-0.3098,-1.2671,p
-0.1869,-1.3826,p
1.1836,1.3635,m
-0.5303,-0.9442,p
0.3694,1.6933,p
0.4179,0.6163,m
-0.1286,-0.061,m
-0.8674,1.0875,p
0.3955,0.4234,m
-1.1689,0.5644,m
-0.0189,-1.2809,p
-0.1451,0.4715,m
-0.4358,1.4488,p
1.1942,0.697,p
-1.0981,-1.2413,p
-0.494,-1.2177,p
-0.9752,0.7249,p
0.712,1.4855,m
0.4994,-1.1719,p
-0.6132,1.0982,p
-0.7155,-1.4871,p
1.9043,1.2686,m
-1.313,0.9164,p
0.032,-1.5015,p
-0.2311,-0.7498,p
1.3398,1.3654,m
-0.4895,-1.1343,p
-1.1408,0.6931,p
1.7137,-0.2246,p
-0.0169,-0.9393,p
-0.236,1.4386,p
1.3988,0.4304,p
-1.3332,-0.0457,m
0.4329,1.6462,m
-1.5807,-1.6053,m
1.0783,1.3746,m
1.3727,0.6247,p
1.4689,-0.5314,p
1.1792,0.7661,p
-0.006,-0.3199,m
-0.8526,-0.2539,m
0.2469,1.6496,m
0.1963,-0.7785,p
0.2333,-0.2748,m
0.2979,-0.8778,p
0.9518,0.6155,p
0.0526,-1.3137,p
2.0531,-0.1051,p
-1.2703,-0.2727,m
-1.0626,0.181,m
-0.2668,1.3664,p
1.2092,-1.7655,m
-0.4159,0.2461,m
-0.7533,-1.2506,p
-1.0416,-1.4187,p
-0.7957,-1.6274,p
0.3227,-0.7964,m
-1.3128,0.2393,m
0.6767,1.0287,p
0.9159,1.6301,p
-0.6209,1.1645,p
0.5894,0.7144,p
0.6585,1.2822,p
-1.6116,-0.451,m
0.1959,1.2702,p
0.8199,1.835,p
1.1797,0.3336,p
-1.5424,-0.6434,m
1.2922,-1.0434,m
0.0273,-0.683,p
-1.0316,-0.4219,m
-0.3963,-1.4513,p
-1.6398,-1.1597,m
-0.5421,1.1178,p
0.1434,1.0526,p
1.3242,1.3593,m
0.4977,-1.0235,p
-0.2686,1.6,p
0.0899,-1.0868,p
1.4089,0.2577,p
-0.0683,-0.4035,m
1.4517,0.2728,p
-0.8278,-0.8204,p
0.2907,1.3384,p
-1.1181,0.5887,m
-1.1385,1.0817,p
-0.1752,-0.909,p
1.0193,-0.2613,m
-0.6348,1.9379,m
-0.2176,-1.6299,p
-0.8376,0.6441,m
1.1157,-0.7556,m
-0.048,-1.0639,p
-2.0951,-0.8589,m
0.7678,-0.966,m
-1.0949,1.3935,p
-1.1347,-0.622,m
-1.7034,-0.8448,m
-0.0605,1.6483,p
-1.9656,-0.6737,m
-0.9558,-0.77,p
1.8216,-0.6431,p
-0.1007,-0.7651,p
0.9748,0.8087,p
0.4292,1.9428,m
-0.1095,-0.9112,p
0.9132,-0.3178,m
-0.8545,-1.0513,p
-0.7144,-1.3578,p
1.4455,-1.0344,m
0.6245,-0.2849,m
-0.8972,-1.0427,p
0.4969,-0.6711,m
-1.6679,1.1026,p
-0.3886,-1.3153,p
-0.1896,0.1679,m
1.3857,-0.4979,p
1.1726,-0.5665,m
0.4072,1.8002,p
-0.7868,-0.1132,m
1.3898,0.1554,p
1.6599,0.672,p
-0.8762,0.2321,m
-0.6927,-0.1129,m
0.4728,-1.1069,m
1.1556,1.4783,m
0.7003,1.1414,p
-0.2358,-1.1719,p
0.9621,0.8506,p
0.1021,-1.3625,p
-0.8356,0.9586,p
-0.3911,1.3198,p
1.4167,-0.0465,p
0.3413,-1.3214,p
1.1154,-1.7217,m
2.3683,1.1389,m
-1.1776,0.8616,p
0.7028,-0.5829,m
0.2345,0.9582,p
0.6375,1.1114,p
-1.1274,-0.0634,m
-0.1492,-1.2012,p
-0.1798,0.5947,m
-1.0105,-0.1551,m
-0.2618,-1.1969,p
-1.5272,-1.0102,m
1.9723,1.4135,m
-0.2415,0.8971,m
1.0538,-0.3619,m
1.1941,0.1898,p
-0.253,-0.8091,p
-0.6757,1.3005,p
-0.1019,-1.3064,p
0.9085,0.5216,p
-1.3842,-0.1486,m
-0.2009,0.0726,m
-0.8213,-1.4431,p
0.7349,0.5706,p
-0.3228,-0.2135,m
-1.5268,0.1319,m
-1.5875,-1.0038,m
1.4395,-1.7013,m
-0.5269,-1.3784,p
-1.2906,-1.0256,m
-0.2354,-0.6167,m
-0.1002,-1.0525,p
-1.1925,-0.7743,m
-1.5765,-0.3517,m
-0.473,-0.7494,p
-0.0659,-1.3294,p
-0.729,1.3682,p
0.6076,-1.1819,m
-1.1427,-0.2445,m
0.5764,-0.6651,m
-1.3833,-1.106,m
0.2172,-1.2092,p
1.306,-0.5658,m
1.6639,-0.4021,p
-1.782,-0.6868,m
-1.0677,-0.7092,m
0.359,1.5155,p
-0.3342,0.1801,m
1.5007,0.0442,p
0.8273,0.755,p
0.651,0.7442,p
-0.0199,-1.3181,p
-0.3949,-0.756,p
0.1251,-1.2398,p
1.109,0.4315,p
-0.0753,0.2666,m
-0.5497,-1.0711,p
-0.1531,-1.2233,p
-0.9556,-0.8175,m
1.3913,-0.3762,p
0.1031,0.3295,m
-0.8513,0.6813,p
-0.7589,0.3662,m
1.09,-1.0975,m
-0.2181,-1.0493,p
1.0503,-0.6547,m
1.2342,-0.0582,m
1.403,0.7463,p
0.6355,1.6683,m
-1.7384,0.6965,p
1.8574,-0.2126,p
-1.3231,-0.1462,m
-0.4308,1.2052,p
-0.3554,1.2753,p
0.5954,0.4287,p
1.1012,-1.1699,m
-1.0323,0.1529,m
-1.9393,-0.2727,m
0.6501,1.8648,p
-1.4604,1.2007,p
-0.6723,-0.0414,m
-2.6004,0.2168,p
0.2294,0.6131,m
1.4051,-0.4467,p
0.0399,-1.277,p
-1.1421,0.915,p
-0.0198,-1.2163,p
0.377,1.7225,m
0.2299,-1.1507,p
-1.0077,-1.5333,p
0.9243,0.8606,p
1.365,-1.5233,m
-0.0107,-0.9605,p
0.7045,-0.9096,m
-0.4798,-0.913,p
-1.0238,0.6754,p
-0.6505,0.369,m
0.2159,-1.1243,p
1.7725,0.1088,p
-0.7428,0.6849,m
1.6726,0.9737,m
0.4802,-1.1519,p
0.5786,-1.0229,m
-0.4728,0.085,m
-0.9574,0.039,m
-0.2588,0.9962,p
-0.5187,-0.7986,p
-0.9565,1.0018,p
-0.5839,1.0096,p
0.6703,0.7836,p
0.0643,-1.2823,p
0.0968,-0.2254,m
-0.56,1.0613,p
-1.3082,-0.3204,m
-1.0683,0.0051,m
-1.0365,-0.1307,m
-1.5073,-1.1614,m
0.5358,0.9211,p
0.365,0.6325,p
2.0733,1.2126,m
-1.7138,-1.2699,m
-0.2181,-0.8819,p
0.8381,0.6031,p
0.8404,-0.1755,m
-0.8639,-1.5598,p
-0.6335,1.646,p
1.305,-1.4006,m
0.6369,0.9842,p
-1.8562,-1.5702,m
-0.6385,-1.0124,p
-1.6877,-0.5417,m
0.1418,-0.698,m
0.0045,1.4675,p
0.1232,-1.62,p
-1.1895,-1.0046,m
-1.1925,-0.5295,m
-1.6568,0.8346,p
0.8891,-0.5657,m
1.8754,-0.2895,p
1.3337,-0.704,p
-1.4936,0.415,p
-1.3152,0.9948,p
-0.6425,1.6846,p
0.3723,1.5991,p
-0.4617,-0.7067,p
0.9468,-0.8877,m
1.1745,1.2758,p
0.4576,-0.1571,m
-0.1244,0.1813,m
-0.119,2.0583,m
1.0525,-1.1102,m
0.0483,0.8662,p
1.0029,-0.0897,p
1.4133,-1.4769,m
-0.4548,-1.2976,p
2.1632,1.1595,m
1.4722,-0.0578,p
-1.3407,-1.0476,m
0.7642,0.3805,m
-1.1725,0.5857,p
1.0218,0.9758,p
-0.4029,-0.6356,m
1.7925,1.5007,m
0.3219,1.6804,m
-1.281,-0.5424,m
1.3768,0.7485,p
-0.128,-1.141,p
1.5549,-0.4661,p
1.1122,0.9887,p
-0.7414,0.9791,p
-1.0933,-0.4626,m
0.4446,-1.3828,p
-0.324,-1.0266,p
1.772,1.348,m
0.6024,1.0622,p
0.5105,-0.7729,m
1.0498,0.4526,p
0.0893,-1.0995,p
1.3641,-0.4119,p
0.3874,-0.7982,p
1.1224,0.8617,p
1.122,0.8215,p
0.8241,0.4505,p
0.2687,1.616,m
-1.1167,0.5765,p
1.3721,-0.331,m
-1.1277,0.6537,p
-0.296,0.2546,m
-1.1782,0.0302,m
1.6265,-0.2511,p
0.271,0.0595,m
0.9332,0.7165,p
-1.4129,1.1449,p
-0.3904,-0.2087,m
-0.5792,0.7895,p
0.7583,-1.4517,p
-0.6386,1.2536,p
1.5606,-0.1769,p
0.434,0.295,m
0.0165,-0.6392,m
-1.6359,-0.5615,m
-1.097,0.811,p
0.7963,0.4292,m
0.9483,1.4111,p
-0.5082,1.4779,p
-0.5078,-1.6992,p
-0.2152,-0.2165,m
-0.7912,-1.255,p
2.2033,1.1391,m
0.0125,-0.6646,p
0.8047,1.2121,p
-1.2178,-0.1065,m
-1.4206,0.2755,p
-1.2628,-0.5146,m
-0.8508,-1.2623,p
-0.0601,2.0416,m
-2.0675,0.0318,p
0.9803,0.7659,p
1.1275,-0.0116,p
-0.8062,0.9412,p
-0.4906,1.2245,p
-0.6788,-0.0957,m
-1.421,0.5916,m
-1.4245,-1.5129,m
0.2474,-0.2328,m
0.3741,-1.3887,p
-0.5806,-0.1824,m
1.0539,1.0693,p
-0.8235,1.1009,p
-0.163,-0.3978,m
-0.5983,-1.3514,p
-0.0868,-1.3264,p
-1.634,0.2794,m
0.6425,-0.4032,m
-1.7936,-0.0728,m
-0.4048,-1.0898,p
0.8964,-1.2731,m
1.7173,-0.4708,p
0.0914,0.4935,m
0.5038,0.0752,p
-0.2749,-1.6035,p
0.4205,2.1001,p
0.4645,0.8419,p
-0.6721,0.6829,m
1.0191,0.7292,p
0.0927,-1.015,p
0.4799,-1.1025,p
1.0694,-1.3819,m
-0.6229,1.2399,p
0.7248,-0.54,m
0.9737,-1.471,m
-0.2697,-1.2835,p
-1.6552,-1.5242,m
-2.0628,-0.3317,p
-0.5006,0.0787,m
0.2808,-0.3998,m
-0.3177,0.3172,m
1.365,0.4823,p
1.6404,0.0477,p
0.3901,-1.2029,p
-1.2055,1.0023,p
1.3381,-0.0272,p
-0.7256,-1.1681,p
-0.3959,-1.3808,p
0.6747,-1.5304,p
0.686,1.2016,p
-0.8549,1.4421,p
-1.4384,-0.4704,m
0.3013,-0.928,p
1.1209,-0.4222,p
-0.468,0.2449,m
-0.1236,-1.1227,p
-1.1392,-0.4942,m
1.2273,-0.0085,p
0.1254,2.1597,p
-0.7208,1.1868,p
-0.6064,3.1943,p
-0.935,0.321,m
-2.0297,-1.655,m
-0.813,-0.5697,m
-1.3393,0.8241,p
0.272,0.8135,p
1.3095,-0.2381,p
0.1153,-0.4433,m
-0.1092,-1.3196,p
-1.887,-0.4176,m
-0.3753,-1.3886,p
-0.9869,-0.7347,m
0.4904,-0.0477,m
1.3865,-0.013,p
-0.0145,-1.1518,p
0.284,2.3061,p
1.3754,-1.7432,m
-0.7696,0.6374,p
0.5455,1.2781,p
1.6994,-0.0336,p
-0.5125,-0.9543,p
0.5505,0.857,p
-0.0874,-0.9481,p
-1.5143,-0.248,m
-0.61,0.0089,m
-1.7331,-1.2988,m
-0.278,-1.0855,p
1.2967,0.7493,p
0.1792,-1.0443,p
0.1684,1.9715,m
1.7144,1.1011,m
0.8109,2.0009,p
-0.6221,0.8041,m
-0.5059,-1.0891,p
1.7115,-0.9449,p
0.7993,-0.9897,m
-0.8266,-0.5065,m
-0.0397,-1.0875,p
-0.543,0.0001,m
1.0848,-1.0228,m
-0.5669,-1.1445,p
0.1627,-1.077,p
-1.8078,-0.6426,m
0.8933,0.3447,p
0.0919,-0.154,m
0.6147,0.3755,p
-0.3151,-1.3003,p
-1.2997,0.4688,p
-1.0064,1.2143,p
-0.8645,-1.1041,p
1.1784,-1.1936,m
-1.2857,-0.7545,m
0.0337,-1.1304,p
1.5886,-0.378,p
-0.0625,-0.12,m
-0.64,0.7055,m
1.6442,0.1743,p
0.0128,1.2925,p
2.251,1.2071,m
1.14,-0.9384,m
-0.9162,0.3971,m
-1.8173,-0.705,m
-0.3675,-1.0352,p
-1.2393,0.788,p
1.4417,0.8983,p
0.7752,0.0171,m
1.1484,-1.5189,m
-2.1405,-1.5867,m
0.7841,0.9723,p
-1.2481,-0.6891,m
0.4492,0.6477,p
-0.5414,-0.3317,m
1.7415,0.9637,m
-0.2713,1.5886,p
-0.7388,0.5777,m
-0.7392,1.3245,p
-0.8745,0.7192,m
-1.0147,-1.6494,p
-0.0128,-1.2693,p
1.3476,1.3277,m
-0.4789,0.0719,m
0.9391,1.6885,m
-1.8026,-1.2524,m
-1.2838,-0.2586,m
-1.2836,-0.0049,m
0.0681,-0.7604,p
-0.0227,0.1632,m
0.604,1.0274,p
0.9096,0.8642,p
-0.9445,-0.6388,m
0.1771,0.7311,m
-1.3832,-0.8259,m
-0.6723,-0.6011,p
1.81,-0.2176,p
2.1779,1.2094,m
0.985,1.1602,p
-0.1322,-1.3527,p
-2.2499,0.167,p
-1.2445,-0.4975,m
1.5112,1.59,m
-0.7717,0.933,p
1.184,-0.9167,m
-0.108,-1.302,p
-0.862,-0.0613,m
-0.2141,1.5794,p
-0.4454,-1.2366,p
-1.3722,-0.9039,m
0.6664,-1.5209,p
0.6718,2.033,p
-0.239,-0.8478,p
-0.6343,1.0823,p
0.6735,2.5171,p
-0.9008,-1.1296,p
1.5845,-0.4678,p
-1.5066,-0.5926,m
1.1855,-0.2778,p
-0.6744,0.8417,p
-0.852,-0.5901,m
-1.7869,-1.4577,m
1.2937,0.1531,p
-1.1305,0.5998,p
1.2774,-0.3406,m
-1.1879,-1.318,p
-0.9829,1.0623,p
0.1667,0.8702,p
-1.3896,-1.0928,m
0.4131,0.4733,m
-1.9672,0.6114,p
-1.3409,0.146,m
-0.5086,0.9117,p
0.3254,-0.0325,m
0.2051,-0.4706,m
0.4636,-0.7915,m
1.086,0.1548,p
1.1703,0.4264,p
-0.7366,-0.6167,p
-1.1169,0.1539,m
0.6107,0.6492,p
0.0169,-1.2246,p
1.2562,0.3054,p
-0.5617,-1.0126,p
1.2103,0.3064,p
0.9339,0.2577,m
-1.5385,0.5163,m
0.0431,-0.0199,m
0.6732,0.1719,m
0.4393,1.4992,p
1.2951,-1.2774,m
0.3079,0.1175,m
0.3862,1.5493,p
1.3827,-1.0164,m
0.9938,0.348,p
0.7313,1.3073,p
-1.1753,0.6924,p
0.097,-0.5929,m
0.0551,1.3448,p
-0.3642,-0.0828,m
1.4613,-1.0605,m
0.4065,-0.7071,m
0.5946,0.677,p
1.445,-1.2368,m
-0.9078,1.2627,p
0.4454,0.0484,m
-1.4779,-0.2967,m
0.0545,2.0028,p
